DiscountTreatment,TotalPrice,PreviousSpend,PreviousQuantity,PreviousTransactions,AverageUnitPrice,RecencyDays,IndividualTreatmentEffect,TreatmentResponse
1,0.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,45.0,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,1.65,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,2.1,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,4.2,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,12.5,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,2.5,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,2.55,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,6.5,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,15.0,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,4.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,1.45,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,2.9,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,3.3,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,6.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,0.42,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,1.65,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,8.5,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,2.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,3.3,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,3.75,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,5.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,1.25,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,2.55,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,17.700000000000003,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,2.25,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,5.04,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,2.1,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,7.49,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,10.5,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
0,9.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,0.85,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,10.2,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,0.95,638.49,575,3,2.2476377952755904,49,-4.94629821712758,Negative
1,16.5,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,19.8,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,20.4,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,10.2,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,11.9,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,10.5,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,15.3,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,15.9,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,23.4,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,17.700000000000003,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,5.04,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,23.4,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,15.0,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,13.2,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,33.0,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,35.400000000000006,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,15.6,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,14.75,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,17.4,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,12.6,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,13.2,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,8.5,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
0,12.6,4020.85,3397,12,2.1691439688715954,16,-2.1769810356166914,Negative
1,8.5,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,19.5,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,15.3,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,12.5,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,41.6,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,30.0,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,17.700000000000003,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,10.2,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,19.8,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,10.08,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
1,17.0,6691.13,5534,11,1.617440758293839,10,-0.423333804406278,Negative
0,55.0,19543.84,14073,7,3.075566037735849,11,-13.559991524346177,Negative
0,11.9,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
1,15.0,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
0,15.3,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
0,12.6,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
1,27.04,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
1,13.52,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
0,17.700000000000003,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
1,10.08,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
1,19.8,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
0,14.85,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
0,15.0,410.42,200,2,3.1904347826086954,42,-10.270419413860363,Negative
0,175.2,1616.48,1064,5,3.680869565217391,30,-12.072509096071661,Negative
1,76.32000000000001,1616.48,1064,5,3.680869565217391,30,-12.072509096071661,Negative
0,81.36,1616.48,1064,5,3.680869565217391,30,-12.072509096071661,Negative
0,55.8,4331.41,981,12,4.517012987012987,1,-18.773782601430597,Negative
0,350.4,4331.41,981,12,4.517012987012987,1,-18.773782601430597,Negative
1,330.0,32451.6,19432,21,1.7265957446808509,7,-13.135823750203159,Negative
0,17.0,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,15.95,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,12.75,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,15.0,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,14.98,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,25.5,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,13.9,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,13.5,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,19.8,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
0,17.85,10974.23,6582,24,2.507949790794979,26,-4.355864660689797,Negative
1,144.0,7699.7,7546,10,1.6913095238095237,24,1.4445626924749062,Positive
1,36.0,7699.7,7546,10,1.6913095238095237,24,1.4445626924749062,Positive
1,76.32000000000001,7699.7,7546,10,1.6913095238095237,24,1.4445626924749062,Positive
0,81.6,7699.7,7546,10,1.6913095238095237,24,1.4445626924749062,Positive
1,15.0,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
1,1.92,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
0,15.9,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
0,30.6,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
1,19.8,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
0,25.200000000000003,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
1,16.5,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
1,9.9,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
1,13.2,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
0,15.0,4134.91,2462,8,3.4466504854368933,3,-12.018388507721133,Negative
0,17.700000000000003,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
1,30.0,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
1,19.8,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,47.400000000000006,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,59.400000000000006,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
1,15.0,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,47.7,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,16.8,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,35.400000000000006,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,394.2,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,29.96,152121.22,69709,205,5.668200431034483,1,-63.74955722380383,Negative
0,726.66,349164.35,124216,89,3.4919298245614034,1,-319.84657127090213,Negative
0,907.2,349164.35,124216,89,3.4919298245614034,1,-319.84657127090213,Negative
0,15.0,18482.1,9287,102,2.852046291425565,2,15.694553812660178,Positive
1,5.04,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,13.919999999999998,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,15.0,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,17.700000000000003,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,25.5,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,25.200000000000003,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,23.4,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,30.6,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,10.5,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,21.0,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,20.4,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,19.8,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,10.08,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,17.4,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,15.6,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,20.16,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,19.9,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,17.0,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
1,17.4,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,14.85,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
1,5.04,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,15.0,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,19.8,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,17.85,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,17.0,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,25.5,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,34.0,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,39.8,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
0,295.0,3240.14,1918,6,5.026127167630058,74,-17.899233888555074,Negative
1,19.8,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,34.8,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,20.4,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,39.6,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,13.919999999999998,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
1,30.0,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,39.8,3096.14,1932,11,2.371203007518797,18,-4.756493267499652,Negative
0,15.0,14523.67,11534,46,2.1187354260089686,133,12.280179468950935,Positive
1,10.2,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,17.700000000000003,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,35.400000000000006,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,23.4,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
1,15.0,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
1,13.2,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,39.8,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,43.8,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,35.400000000000006,202.83,121,2,3.402857142857143,53,-10.787842355980994,Negative
1,19.8,202.83,121,2,3.402857142857143,53,-10.787842355980994,Negative
0,12.75,202.83,121,2,3.402857142857143,53,-10.787842355980994,Negative
1,10.08,202.83,121,2,3.402857142857143,53,-10.787842355980994,Negative
1,145.0,131443.19,125893,94,1.7224973876698015,9,56.54271841746901,Positive
1,103.68,131443.19,125893,94,1.7224973876698015,9,56.54271841746901,Positive
0,102.0,131443.19,125893,94,1.7224973876698015,9,56.54271841746901,Positive
0,35.400000000000006,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
1,15.0,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
1,13.2,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
1,6.3,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,23.4,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,39.8,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
1,10.2,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,43.8,4323.97,3023,7,2.3642592592592595,2,-6.578697768577514,Negative
0,15.6,3996.8,3032,11,2.437105263157895,15,-4.505730611630346,Negative
0,14.85,3996.8,3032,11,2.437105263157895,15,-4.505730611630346,Negative
0,19.8,3996.8,3032,11,2.437105263157895,15,-4.505730611630346,Negative
1,19.8,3996.8,3032,11,2.437105263157895,15,-4.505730611630346,Negative
0,39.8,3996.8,3032,11,2.437105263157895,15,-4.505730611630346,Negative
0,19.5,2242.19,1427,7,1.9147368421052635,14,-3.795741388434891,Negative
0,39.0,2242.19,1427,7,1.9147368421052635,14,-3.795741388434891,Negative
0,58.5,2242.19,1427,7,1.9147368421052635,14,-3.795741388434891,Negative
0,3.9,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
1,4.949999999999999,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
0,9.95,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
0,19.8,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
0,5.1,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
0,4.2,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
1,5.1,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
0,3.75,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
1,4.2,2990.41,2556,10,2.091002949852508,21,-2.3563671270429367,Negative
0,29.96,799.13,335,4,3.824857142857143,86,-11.72926818459735,Negative
0,58.5,799.13,335,4,3.824857142857143,86,-11.72926818459735,Negative
1,10.4,799.13,335,4,3.824857142857143,86,-11.72926818459735,Negative
1,10.2,799.13,335,4,3.824857142857143,86,-11.72926818459735,Negative
1,13.2,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
1,0.85,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,41.7,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,5.9,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,39.8,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,22.5,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,51.0,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,43.8,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
1,1.45,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,11.7,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,32.7,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
1,10.2,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
1,1.25,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,13.5,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,15.6,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,29.700000000000003,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,34.0,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,15.0,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,16.8,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
1,11.6,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
1,12.5,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,47.7,2040.92,759,3,3.424888888888889,25,-13.060488929397291,Negative
0,114.75,23632.72,8680,27,4.423844696969697,1,-29.85315792321959,Negative
0,11.7,23632.72,8680,27,4.423844696969697,1,-29.85315792321959,Negative
0,11.85,23632.72,8680,27,4.423844696969697,1,-29.85315792321959,Negative
0,23.6,23632.72,8680,27,4.423844696969697,1,-29.85315792321959,Negative
1,76.32000000000001,23632.72,8680,27,4.423844696969697,1,-29.85315792321959,Negative
0,63.5,23632.72,8680,27,4.423844696969697,1,-29.85315792321959,Negative
1,2.9,4881.1,2247,22,4.808448275862069,18,-14.366971632607832,Negative
1,1.25,4881.1,2247,22,4.808448275862069,18,-14.366971632607832,Negative
0,15.9,11920.43,4704,44,4.256542324246772,5,-10.741858079445114,Negative
0,11.8,11920.43,4704,44,4.256542324246772,5,-10.741858079445114,Negative
0,5.9,11920.43,4704,44,4.256542324246772,5,-10.741858079445114,Negative
0,21.5,11920.43,4704,44,4.256542324246772,5,-10.741858079445114,Negative
0,51.0,11920.43,4704,44,4.256542324246772,5,-10.741858079445114,Negative
0,50.0,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,5.95,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,19.5,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,2.95,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,11.8,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,7.5,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,4.25,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,3.9,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,25.5,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,175.2,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,81.36,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,61.44,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,5.1,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,6.6000000000000005,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,3.75,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,1.45,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,35.400000000000006,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,1.25,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,23.85,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,17.85,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,11.9,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
0,35.7,19960.3,8905,47,3.3463993710691824,4,-10.60044117963063,Negative
1,5.04,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,15.12,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,21.9,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,10.5,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,5.0,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,31.25,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,5.8,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,19.75,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,7.5,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,15.0,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,27.0,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,14.95,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,19.5,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,29.5,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,2.55,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,23.6,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,29.700000000000003,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,17.700000000000003,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,19.9,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,14.85,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,7.649999999999999,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,4.65,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,51.0,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,7.5,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,6.6000000000000005,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,3.9,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,5.9,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,11.85,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,9.9,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,16.5,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,33.0,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
1,6.25,15310.35,8497,35,3.044857635893011,4,-6.777895339231634,Negative
0,95.0,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
1,10.5,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,12.75,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,17.700000000000003,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,5.8,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,9.9,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,10.2,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,1.25,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,11.83,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,6.6,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,1.65,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,4.949999999999999,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,3.75,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,7.5,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,2.6,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,2.55,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,10.5,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,1.68,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,3.36,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,10.2,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,7.5,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,34.0,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,27.0,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,5.0,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,8.25,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,2.1,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,6.300000000000001,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,4.2,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,2.95,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,1.7,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,20.4,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,7.95,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,6.5,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,7.8,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,8.4,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,9.95,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,3.4,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,3.3,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,2.9,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,19.8,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,15.0,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,0.65,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,5.8500000000000005,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,9.35,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,5.1,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,27.04,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,23.700000000000003,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,11.85,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,15.9,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,15.95,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,4.35,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
0,15.3,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,4.55,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,5.2,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,1.65,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,10.4,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
1,3.75,4913.22,2593,6,3.0201685393258426,17,-11.457787806146705,Negative
