CustomerID,TotalSpend,TotalQuantity,PreviousTransactions,AverageTreatmentEffect,AveragePriceReduction,CustomerResponse,RecommendedDiscount,PricingStrategy,CurrentAveragePrice,RecommendedPrice,ExpectedRevenue
15660,1188.53,843,70,11.130750604297425,22.302088392423506,High Response,20,High Discount Strategy,2.262394366197183,1.8099154929577463,1525.75876056338
15661,1212.13,543,38,9.217792407767393,21.227661227661226,Positive Response,10,Moderate Discount Strategy,2.9253846153846155,2.632846153846154,1429.6354615384616
15662,906.15,145,11,12.386901168983465,25.0,High Response,20,High Discount Strategy,3.783333333333333,3.026666666666667,438.8666666666667
15664,852.3000000000001,373,52,7.96647599444814,17.780244173140954,Positive Response,10,Moderate Discount Strategy,2.5267924528301884,2.2741132075471695,848.2442264150942
15665,1756.46,1123,170,7.118876795127789,18.17472975367712,Positive Response,10,Moderate Discount Strategy,2.2235087719298248,2.0011578947368425,2247.300315789474
15666,1764.86,469,66,6.554472913471429,16.901698404529082,Positive Response,10,Moderate Discount Strategy,2.0407462686567164,1.8366716417910447,861.399
15670,632.94,41,6,8.47205347838741,19.62481962481963,Positive Response,10,Moderate Discount Strategy,5.235714285714286,4.712142857142857,193.19785714285715
15672,152.15,10,2,7.281337909848845,13.468013468013467,Positive Response,10,Moderate Discount Strategy,6.883333333333333,6.194999999999999,61.949999999999996
15673,3472.29,1823,129,12.822012545839586,21.301775147928996,High Response,20,High Discount Strategy,2.675,2.14,3901.2200000000003
15674,4448.53,2373,236,9.701563763182,18.74020494273659,Positive Response,10,Moderate Discount Strategy,3.47379746835443,3.1264177215189872,7418.989253164556
15675,4501.63,97,13,7.967712285760087,17.77777777777778,Positive Response,10,Moderate Discount Strategy,3.7142857142857144,3.342857142857143,324.25714285714287
15677,600.8,356,38,9.212385756449022,18.95881895881896,Positive Response,10,Moderate Discount Strategy,3.4730769230769227,3.1257692307692304,1112.773846153846
15678,1457.34,838,79,9.835871707099212,17.87037037037037,Positive Response,10,Moderate Discount Strategy,2.993,2.6936999999999998,2257.3206
15680,3156.5,2122,187,10.362794686164381,20.84784010315925,Positive Response,10,Moderate Discount Strategy,3.0808510638297877,2.772765957446809,5883.809361702129
15681,3173.9,576,34,17.14744604375677,27.757869249394673,High Response,20,High Discount Strategy,4.2451428571428576,3.3961142857142863,1956.161828571429
15682,1563.54,222,24,7.941499736870043,22.579881656804737,Positive Response,10,Moderate Discount Strategy,2.1412,1.9270800000000001,427.81176000000005
15683,320.59000000000003,201,15,9.701074989239121,11.363636363636363,Positive Response,10,Moderate Discount Strategy,2.57125,2.314125,465.13912500000004
15684,330.79,77,10,9.560548365164543,24.609733700642792,Positive Response,10,Moderate Discount Strategy,4.913636363636363,4.422272727272727,340.515
15685,173.95,36,16,4.41816110330819,18.96470588235294,Positive Response,10,Moderate Discount Strategy,1.7629411764705885,1.5866470588235297,57.11929411764707
15686,55.980000000000004,72,0,15.503308449837222,0.0,High Response,20,High Discount Strategy,1.25,1.0,72.0
15688,175.57,95,26,3.5333760649537282,19.820426487093155,Positive Response,10,Moderate Discount Strategy,2.3840740740740745,2.145666666666667,203.83833333333337
15689,256.98,123,14,9.518844317959942,13.727810650887575,Positive Response,10,Moderate Discount Strategy,3.6060000000000003,3.2454000000000005,399.1842000000001
15691,392.5,140,11,12.080108396787582,10.515873015873018,High Response,20,High Discount Strategy,3.6333333333333333,2.9066666666666667,406.93333333333334
15693,434.5,30,0,29.118914226537772,0.0,High Response,20,High Discount Strategy,1.25,1.0,30.0
15694,4316.5599999999995,981,76,24.47086876431231,20.987012987012985,High Response,20,High Discount Strategy,4.517012987012987,3.6136103896103897,3544.951792207792
15695,4331.41,272,36,10.293426561344676,18.378378378378383,Positive Response,10,Moderate Discount Strategy,4.533513513513514,4.080162162162162,1109.8041081081083
15696,1154.21,371,52,9.840934499294615,21.444025157232705,Positive Response,10,Moderate Discount Strategy,6.034528301886792,5.4310754716981124,2014.9289999999996
15697,1170.1100000000001,127,13,9.21046462021081,22.043010752688172,Positive Response,10,Moderate Discount Strategy,3.4464285714285716,3.1017857142857146,393.92678571428576
15698,246.75,60,1,54.780243423648145,15.789473684210522,High Response,20,High Discount Strategy,0.95,0.76,45.6
15702,139.44,103,29,4.216145102201465,18.473118279569892,Positive Response,10,Moderate Discount Strategy,3.416,3.0744,316.66319999999996
15704,1437.56,681,86,9.274531055168438,14.998258446534308,Positive Response,10,Moderate Discount Strategy,3.1104597701149426,2.799413793103448,1906.4007931034482
15708,1441.04,369,100,4.08765464372887,15.73069306930693,Positive Response,10,Moderate Discount Strategy,4.505643564356435,4.055079207920792,1496.324227722772
15709,969.19,48,20,4.797321157985833,23.697478991596636,Positive Response,10,Moderate Discount Strategy,5.248095238095238,4.723285714285714,226.71771428571427
15710,893.87,641,109,6.0078354410502905,20.958677685950413,Positive Response,10,Moderate Discount Strategy,2.4634545454545456,2.217109090909091,1421.1669272727274
15711,898.87,199,24,8.959215256593712,23.215686274509803,Positive Response,10,Moderate Discount Strategy,3.378,3.0402,604.9998
15712,2370.35,791,112,10.35096246496565,21.76991150442478,Positive Response,10,Moderate Discount Strategy,4.016371681415929,3.6147345132743367,2859.255
15713,2400.05,360,41,9.093624633597683,27.36796536796537,Positive Response,10,Moderate Discount Strategy,4.261666666666667,3.8355,1380.78
15714,654.09,175,13,21.996487502343193,22.729844413012735,High Response,20,High Discount Strategy,2.492142857142857,1.9937142857142858,348.90000000000003
15715,640.32,246,37,9.387389623074904,21.05263157894737,Positive Response,10,Moderate Discount Strategy,4.088421052631579,3.6795789473684217,905.1764210526318
15716,1911.65,1070,205,3.7937904785910685,20.83395568832462,Positive Response,10,Moderate Discount Strategy,2.8907281553398056,2.6016553398058253,2783.771213592233
15717,1913.55,154,16,10.586098567357327,8.374875373878368,Positive Response,10,Moderate Discount Strategy,3.7676470588235293,3.3908823529411767,522.1958823529412
15718,456.70000000000005,95,17,8.183851265799774,23.710499490316003,Positive Response,10,Moderate Discount Strategy,5.051111111111111,4.546,431.87
15719,5135.3,2638,838,3.0327066216895595,19.819076434094313,Positive Response,10,Moderate Discount Strategy,2.6695470798569727,2.4025923718712754,6338.038676996424
15720,5165.9,46,24,2.875569022036046,23.63389830508475,Positive Response,10,Moderate Discount Strategy,4.1844,3.76596,173.23416
15722,3016.19,1256,110,9.858165360065653,11.810381810381813,Positive Response,10,Moderate Discount Strategy,3.9231531531531534,3.5308378378378382,4434.7323243243245
15723,3022.79,354,84,2.9247073657265146,13.653092006033184,Positive Response,10,Moderate Discount Strategy,2.838117647058824,2.5543058823529416,904.2242823529414
15724,740.0,44,5,8.347574014722209,16.993464052287578,Positive Response,10,Moderate Discount Strategy,2.6,2.3400000000000003,102.96000000000001
15726,316.87,123,22,8.380262518042754,27.232736572890026,Positive Response,10,Moderate Discount Strategy,4.838260869565217,4.3544347826086955,535.5954782608695
15727,4182.65,2845,383,4.9559744739613745,18.719468390804597,Positive Response,10,Moderate Discount Strategy,3.843541666666667,3.4591875,9841.3884375
15728,4212.65,132,11,12.849677457625056,1.9480519480519487,High Response,20,High Discount Strategy,4.133333333333334,3.306666666666667,436.4800000000001
15729,544.6,19,5,8.430433290740515,5.602240896358542,Positive Response,10,Moderate Discount Strategy,5.7,5.13,97.47
15730,588.0,372,40,8.89895203595129,26.341463414634145,Positive Response,10,Moderate Discount Strategy,3.2148780487804878,2.8933902439024393,1076.3411707317075
15731,605.7,122,7,12.796237306817396,17.0,High Response,20,High Discount Strategy,1.1125,0.8900000000000001,108.58000000000001
15732,1353.95,1146,89,10.272705369793885,22.62678062678063,Positive Response,10,Moderate Discount Strategy,2.2365555555555554,2.0129,2306.7834000000003
15734,1387.95,170,16,13.728322785633324,18.546712802768166,High Response,20,High Discount Strategy,21.65294117647059,17.322352941176472,2944.8
15735,923.85,206,18,9.471608882448686,15.540330115228903,Positive Response,10,Moderate Discount Strategy,3.2263157894736842,2.903684210526316,598.1589473684211
15736,1750.1200000000001,1208,99,11.03420105202029,22.6,High Response,20,High Discount Strategy,3.2782999999999998,2.62264,3168.14912
15738,8535.35,6303,322,12.800872025302809,19.80997117540301,High Response,20,High Discount Strategy,1.9627244582043344,1.5701795665634677,9896.841808049538
15741,8560.55,70,11,9.700782624744184,13.333333333333334,Positive Response,10,Moderate Discount Strategy,4.036666666666666,3.6329999999999996,254.30999999999997
15742,208.62,51,40,2.520063671452401,22.601626016260163,Positive Response,10,Moderate Discount Strategy,3.540731707317073,3.186658536585366,162.51958536585366
15747,1483.57,878,125,6.100412284367301,13.072853072853073,Positive Response,10,Moderate Discount Strategy,2.3387301587301588,2.104857142857143,1848.0645714285715
15748,1553.17,211,15,3.800639623856231,13.559322033898306,Positive Response,10,Moderate Discount Strategy,3.471875,3.1246875,659.3090625
15750,4310.961,2806,355,5.1582602330758505,22.60573321809277,Positive Response,10,Moderate Discount Strategy,2.915901685393258,2.624311516853932,7363.818116292134
15751,4330.461,443,129,4.894896109961915,19.36124634858812,Positive Response,10,Moderate Discount Strategy,4.787923076923077,4.309130769230769,1908.944930769231
15752,1542.96,985,194,3.7257319885794233,19.547868305264757,Positive Response,10,Moderate Discount Strategy,2.1752307692307693,1.9577076923076924,1928.342076923077
15754,2532.2400000000002,1563,102,10.642912089714681,24.45108289768484,Positive Response,10,Moderate Discount Strategy,3.8541747572815535,3.468757281553398,5421.667631067961
15755,3615.67,2607,229,9.680562402912212,20.005270092226613,Positive Response,10,Moderate Discount Strategy,2.4896521739130435,2.2406869565217393,5841.4708956521745
15757,3628.87,1266,147,8.80547121673474,27.71860095389507,Positive Response,10,Moderate Discount Strategy,3.970878378378378,3.57379054054054,4524.418824324323
15759,2225.94,463,9,21.572129651706664,26.50574712643678,High Response,20,High Discount Strategy,4.407,3.5256000000000003,1632.3528000000001
15760,6958.17,2,1,267.59122437540543,0.0,High Response,20,High Discount Strategy,6958.17,5566.536,11133.072
15761,13916.34,31,4,10.970336055179809,32.36180904522613,High Response,20,High Discount Strategy,7.290000000000001,5.832000000000001,180.79200000000003
15764,1208.1100000000001,895,68,10.464176398595583,25.2694165737644,Positive Response,10,Moderate Discount Strategy,2.6098550724637684,2.3488695652173917,2102.2382608695657
15765,1223.1100000000001,335,24,9.05865557065991,12.235294117647054,Positive Response,10,Moderate Discount Strategy,2.6956,2.4260400000000004,812.7234000000001
15766,496.20000000000005,164,14,15.418486603975815,17.460317460317462,High Response,20,High Discount Strategy,3.4566666666666666,2.7653333333333334,453.5146666666667
15768,14672.06,3971,1180,3.5644928509909417,25.215241320914476,Positive Response,10,Moderate Discount Strategy,5.133742591024555,4.6203683319221,18347.482646062657
15769,32359.8,19432,93,530.6838823416568,0.0,High Response,20,High Discount Strategy,1.7265957446808509,1.3812765957446809,26840.96680851064
15770,32451.6,67,17,9.97443436615503,8.978675645342314,Positive Response,10,Moderate Discount Strategy,6.027777777777778,5.425,363.47499999999997
15771,945.1,512,27,14.163481459881325,28.262260127931768,High Response,20,High Discount Strategy,3.3353571428571427,2.668285714285714,1366.1622857142856
15772,1006.54,110,15,8.890597134311072,15.105932203389832,Positive Response,10,Moderate Discount Strategy,4.52,4.068,447.47999999999996
15773,280.88,99,36,2.5211121179555045,24.864864864864863,Positive Response,10,Moderate Discount Strategy,2.0910810810810814,1.8819729729729733,186.31532432432437
15774,986.94,378,84,4.700018643908605,21.546666666666663,Positive Response,10,Moderate Discount Strategy,4.869058823529412,4.382152941176471,1656.453811764706
15775,1017.5400000000001,192,1,77.94343131474642,16.66666666666667,High Response,20,High Discount Strategy,0.28500000000000003,0.22800000000000004,43.77600000000001
15777,698.55,221,17,16.27125530014574,20.38701622971286,High Response,20,High Discount Strategy,5.276111111111111,4.220888888888889,932.8164444444445
15778,715.5,101,16,9.009106698668575,21.74688057040998,Positive Response,10,Moderate Discount Strategy,4.626470588235295,4.163823529411765,420.54617647058825
15779,307.95000000000005,20,7,7.6726071177370425,12.956460674157302,Positive Response,10,Moderate Discount Strategy,8.355,7.519500000000001,150.39000000000001
15782,1195.36,980,17,42.37030242854437,15.377777777777778,High Response,20,High Discount Strategy,1.8605555555555557,1.4884444444444447,1458.6755555555558
15784,1399.36,381,42,9.40872016509531,25.31691746466028,Positive Response,10,Moderate Discount Strategy,3.9939534883720924,3.5945581395348833,1369.5266511627906
15785,3629.36,2867,141,12.02539565395087,23.929091792132102,High Response,20,High Discount Strategy,2.352605633802817,1.8820845070422536,5395.936281690141
15786,3640.96,2617,198,10.229180858185197,20.488650147288165,Positive Response,10,Moderate Discount Strategy,3.309045226130653,2.978140703517588,7793.794221105528
15788,3582.62,115,13,10.665743985831204,17.83068783068783,Positive Response,10,Moderate Discount Strategy,4.875714285714286,4.388142857142858,504.6364285714287
15789,1600.6299999999999,2061,112,10.08030600433031,29.44424778761062,Positive Response,10,Moderate Discount Strategy,2.022566371681416,1.8203097345132746,3751.658362831859
15791,1977.95,1239,91,11.140698993807646,20.8082497212932,High Response,20,High Discount Strategy,2.1833695652173915,1.7466956521739132,2164.1559130434784
15792,1995.65,606,56,10.523455054493194,21.448493027440396,Positive Response,10,Moderate Discount Strategy,2.437017543859649,2.193315789473684,1329.1493684210525
15793,1414.46,1132,17,37.259317941703685,15.888181174805375,High Response,20,High Discount Strategy,2.2150000000000003,1.7720000000000002,2005.9040000000002
15794,1433.96,288,14,12.238506600486167,18.531073446327685,High Response,20,High Discount Strategy,3.3766666666666665,2.7013333333333334,777.984
15795,1334.46,830,88,8.950978141297174,23.306581059390048,Positive Response,10,Moderate Discount Strategy,2.653258426966292,2.387932584269663,1981.9840449438202
15796,2430.32,873,160,7.100532669530302,21.57106320789185,Positive Response,10,Moderate Discount Strategy,4.2622981366459625,3.836068322981366,3348.8876459627327
15797,2463.02,408,3,64.72069373009961,8.939393939393938,High Response,20,High Discount Strategy,1.5525,1.242,506.736
15798,1509.87,915,82,11.012329283699659,13.318729463307774,High Response,20,High Discount Strategy,2.4274698795180725,1.9419759036144582,1776.9079518072292
15799,1535.37,386,55,7.09254755963034,19.02709359605911,Positive Response,10,Moderate Discount Strategy,2.2248214285714285,2.0023392857142857,772.9029642857142
15800,537.2,243,114,3.6324441433203476,21.99736495388669,Positive Response,10,Moderate Discount Strategy,2.5830434782608696,2.3247391304347826,564.9116086956521
15803,1493.44,740,42,13.56955534193882,16.361634787395076,High Response,20,High Discount Strategy,3.050697674418605,2.4405581395348843,1806.0130232558145
15805,4635.55,2838,229,11.355876802428012,23.464882943143813,High Response,20,High Discount Strategy,2.689608695652174,2.1516869565217394,6106.487582608696
15807,4660.75,1102,39,11.839764652108482,23.692307692307697,High Response,20,High Discount Strategy,2.6305,2.1044,2319.0488
15808,14479.08,5775,631,9.66717387859127,15.889843279083784,Positive Response,10,Moderate Discount Strategy,3.298465189873418,2.9686186708860762,17143.77282436709
15809,14482.03,399,22,13.25848189629567,21.182608695652174,High Response,20,High Discount Strategy,15.678695652173914,12.542956521739132,5004.639652173913
15810,1589.3600000000001,792,76,10.238716146902766,13.478828863444248,Positive Response,10,Moderate Discount Strategy,2.504805194805195,2.2543246753246753,1785.4251428571429
15811,1607.06,805,155,5.082456819928678,22.33785822021116,Positive Response,10,Moderate Discount Strategy,3.143205128205128,2.828884615384615,2277.252115384615
15812,3212.83,2528,83,8.990491210655472,14.114285714285716,Positive Response,10,Moderate Discount Strategy,2.522261904761905,2.2700357142857146,5738.650285714287
15814,3400.33,457,25,13.147718116832122,22.051958595494213,High Response,20,High Discount Strategy,2.9796153846153848,2.383692307692308,1089.3473846153847
15816,689.11,54,10,5.962007138699835,11.471861471861475,Positive Response,10,Moderate Discount Strategy,3.6954545454545453,3.3259090909090907,179.5990909090909
15817,2749.4,1596,151,9.679897880724035,16.124260355029588,Positive Response,10,Moderate Discount Strategy,2.9944736842105266,2.695026315789474,4301.262000000001
15818,2766.4,284,10,21.083325537501775,12.581818181818182,High Response,20,High Discount Strategy,1.8336363636363637,1.4669090909090912,416.60218181818186
15819,2016.5900000000001,1571,136,10.792815631345695,24.304357443043575,High Response,20,High Discount Strategy,1.8237226277372263,1.4589781021897812,2292.0545985401463
15822,2029.3400000000001,575,31,13.089923345741182,16.328983516483515,High Response,20,High Discount Strategy,2.3284375,1.8627500000000001,1071.0812500000002
15823,3867.17,1774,154,10.64027683656503,22.436432637571155,Positive Response,10,Moderate Discount Strategy,3.644903225806452,3.2804129032258067,5819.452490322581
15824,3882.17,478,25,13.305742372025692,17.592171142467002,High Response,20,High Discount Strategy,2.5896153846153847,2.0716923076923077,990.2689230769231
15826,926.27,861,50,10.80226936567776,21.96078431372549,High Response,20,High Discount Strategy,2.587647058823529,2.0701176470588236,1782.371294117647
15827,1948.03,942,115,9.461335128898932,28.939216832261838,Positive Response,10,Moderate Discount Strategy,5.165258620689655,4.64873275862069,4379.10625862069
15828,1957.98,367,73,6.52577819888087,27.841017488076314,Positive Response,10,Moderate Discount Strategy,4.543783783783784,4.089405405405405,1500.8117837837838
15833,1108.82,24,4,9.065965415501362,14.153846153846152,Positive Response,10,Moderate Discount Strategy,3.87,3.483,83.592
15834,1521.39,854,104,8.84664809896641,23.24716553287982,Positive Response,10,Moderate Discount Strategy,3.3860952380952383,3.0474857142857146,2602.5528000000004
15837,1539.24,216,27,8.397446667525434,27.90909090909091,Positive Response,10,Moderate Discount Strategy,3.389642857142857,3.050678571428571,658.9465714285714
15838,40024.92,46296,41,1082.0178877525345,14.430014430014431,High Response,20,High Discount Strategy,1.4942857142857142,1.1954285714285715,55343.56114285715
15841,40519.92,1449,44,25.28533471009095,17.511111111111113,High Response,20,High Discount Strategy,2.164222222222222,1.7313777777777777,2508.7664
15842,1518.35,296,24,9.720053229594004,17.942857142857143,Positive Response,10,Moderate Discount Strategy,3.4092000000000002,3.06828,908.2108800000001
15845,697.51,202,35,8.551548103878867,19.307189542483663,Positive Response,10,Moderate Discount Strategy,5.085555555555556,4.577,924.554
15846,714.51,79,28,3.1333112129591223,15.381400208986413,Positive Response,10,Moderate Discount Strategy,1.8168965517241378,1.6352068965517241,129.1813448275862
15847,423.22,194,25,8.586511540194987,28.082663605051664,Positive Response,10,Moderate Discount Strategy,3.793846153846154,3.4144615384615387,662.4055384615385
15848,433.3,45,33,2.527604750752388,19.155080213903744,Positive Response,10,Moderate Discount Strategy,3.31735294117647,2.9856176470588234,134.35279411764705
15850,769.97,1036,217,2.305366974335674,20.28356964136781,Positive Response,10,Moderate Discount Strategy,2.196605504587156,1.9769449541284405,2048.1149724770644
15851,771.87,67,7,9.946911268421719,16.296296296296298,Positive Response,10,Moderate Discount Strategy,1.9925000000000002,1.7932500000000002,120.14775000000002
15852,109.73,12,10,6.576664591909424,35.45454545454545,Positive Response,10,Moderate Discount Strategy,7.618181818181818,6.856363636363636,82.27636363636364
15854,2604.41,765,117,13.929307199672763,24.790960451977398,High Response,20,High Discount Strategy,3.841949152542373,3.0735593220338986,2351.2728813559324
15855,2609.16,242,14,12.78244522905012,5.28,High Response,20,High Discount Strategy,2.0573333333333332,1.6458666666666666,398.29973333333334
15856,17659.83,9359,503,15.26739890282111,20.009620009620008,High Response,20,High Discount Strategy,2.1469047619047616,1.7175238095238095,16074.305333333332
15857,17703.63,276,9,18.28360973649014,2.363636363636364,High Response,20,High Discount Strategy,1.777,1.4216,392.3616
15858,2503.77,1751,290,4.26113625527468,25.18171404769343,Positive Response,10,Moderate Discount Strategy,2.8934364261168386,2.6040927835051546,4559.7664639175255
15859,2508.77,174,21,9.51674179884749,27.28571428571429,Positive Response,10,Moderate Discount Strategy,4.9381818181818184,4.4443636363636365,773.3192727272727
15860,1488.75,894,218,3.2519503886581673,21.27316680096696,Positive Response,10,Moderate Discount Strategy,3.180821917808219,2.8627397260273972,2559.289315068493
15861,1498.8,1309,247,4.201752208858586,18.851612903225806,Positive Response,10,Moderate Discount Strategy,1.5635483870967741,1.4071935483870968,1842.0163548387097
15862,2021.74,1059,414,2.330472628167986,16.110989412194233,Positive Response,10,Moderate Discount Strategy,2.8195903614457833,2.5376313253012053,2687.3515734939765
15863,2033.64,143,58,2.193357718276612,23.906923297902903,Positive Response,10,Moderate Discount Strategy,2.949830508474576,2.6548474576271186,379.64318644067794
15864,286.26,294,2,95.73002582875115,16.037735849056606,High Response,20,High Discount Strategy,1.2366666666666666,0.9893333333333333,290.864
15865,1322.89,773,85,7.138839094997802,27.3734610123119,Positive Response,10,Moderate Discount Strategy,3.6095348837209302,3.2485813953488374,2511.1534186046515
15867,5217.31,3061,588,4.383968584156981,23.256279656958775,Positive Response,10,Moderate Discount Strategy,3.336621392190153,3.0029592529711375,9192.058273344652
15868,5224.81,57,3,8.699405877416526,30.11904761904762,Positive Response,10,Moderate Discount Strategy,2.5175,2.26575,129.14775
15869,163.67,98,18,5.458672894195026,26.85242518059855,Positive Response,10,Moderate Discount Strategy,2.3389473684210524,2.105052631578947,206.2951578947368
15870,500.12,171,68,4.011709560123278,24.991402603782856,Positive Response,10,Moderate Discount Strategy,4.051159420289855,3.6460434782608693,623.4734347826086
15871,506.02000000000004,5,4,4.799099828330168,23.144654088050316,Positive Response,10,Moderate Discount Strategy,6.619999999999999,5.957999999999999,29.789999999999996
15872,408.05,280,79,4.9547578809844515,21.118055555555554,Positive Response,10,Moderate Discount Strategy,2.456125,2.2105125,618.9435000000001
15873,413.0,1152,5,96.81348765088534,10.416666666666664,High Response,20,High Discount Strategy,0.2833333333333333,0.22666666666666668,261.12
15874,6838.32,2568,221,12.803718864003681,24.60833715071003,High Response,20,High Discount Strategy,7.150135135135135,5.720108108108108,14689.237621621622
15875,6878.88,74,22,4.082419070772133,15.362318840579709,Positive Response,10,Moderate Discount Strategy,1.7682608695652176,1.5914347826086959,117.76617391304349
15876,1348.3400000000001,886,10,119.39771130563336,7.398119122257052,High Response,20,High Discount Strategy,3.7018181818181817,2.9614545454545453,2623.848727272727
15878,1449.14,243,50,3.4808619428714973,19.180035650623886,Positive Response,10,Moderate Discount Strategy,2.192745098039216,1.9734705882352943,479.5533529411765
15879,1136.95,639,178,2.605871230339383,21.090231928220753,Positive Response,10,Moderate Discount Strategy,3.328659217877095,2.995793296089386,1914.3119162011176
15880,1137.8,202,95,2.2413689776553354,16.73611111111111,Positive Response,10,Moderate Discount Strategy,2.2252083333333332,2.0026875,404.542875
15882,929.22,538,51,9.212361249810716,20.516613563950845,Positive Response,10,Moderate Discount Strategy,1.979423076923077,1.7814807692307693,958.4366538461538
15884,979.62,152,13,19.197028792337655,13.877551020408164,High Response,20,High Discount Strategy,2.1757142857142857,1.7405714285714287,264.56685714285715
15885,1444.97,511,96,8.327181073791278,29.10012231347196,Positive Response,10,Moderate Discount Strategy,3.959484536082474,3.563536082474227,1820.96693814433
15886,1572.47,520,49,6.589778567675587,25.33090909090909,Positive Response,10,Moderate Discount Strategy,3.4233999999999996,3.0810599999999995,1602.1511999999998
15887,949.15,605,36,9.638607436378354,10.36729036729037,Positive Response,10,Moderate Discount Strategy,2.7045945945945946,2.434135135135135,1472.6517567567566
15888,1027.15,63,26,4.636029602162379,20.715630885122412,Positive Response,10,Moderate Discount Strategy,4.372222222222222,3.9349999999999996,247.90499999999997
15889,1266.85,735,274,2.2855698191840026,23.496103896103897,Positive Response,10,Moderate Discount Strategy,2.790436363636364,2.5113927272727277,1845.8736545454549
15890,1279.6,119,9,23.691954024420305,22.386554621848738,High Response,20,High Discount Strategy,12.553,10.0424,1195.0456000000001
15892,535.65,46,37,2.145358409193848,13.269537480063795,Positive Response,10,Moderate Discount Strategy,2.7626315789473685,2.4863684210526316,114.37294736842105
15893,128.2,288,0,62.487176386882176,0.0,High Response,20,High Discount Strategy,1.06,0.8480000000000001,244.22400000000002
15894,305.28000000000003,111,33,3.9527115843849665,23.28600405679513,Positive Response,10,Moderate Discount Strategy,2.0755882352941177,1.868029411764706,207.35126470588236
15898,4117.46,1820,596,2.7361141076820985,13.713868487737836,Positive Response,10,Moderate Discount Strategy,3.617353433835846,3.2556180904522614,5925.224924623116
15899,4129.26,39,3,5.840358706649158,13.793103448275861,Positive Response,10,Moderate Discount Strategy,4.125,3.7125,144.7875
15900,519.29,440,78,5.021598830909731,21.311852704257767,Positive Response,10,Moderate Discount Strategy,2.096329113924051,1.8866962025316458,830.1463291139241
15901,549.29,316,52,4.419290626498471,21.720754716981133,Positive Response,10,Moderate Discount Strategy,2.07,1.863,588.708
15902,335.99,124,17,6.473344356177218,15.840455840455844,Positive Response,10,Moderate Discount Strategy,2.1494444444444443,1.9344999999999999,239.878
15903,3633.08,1516,41,31.408160566675924,18.038740920096853,High Response,20,High Discount Strategy,2.8945238095238097,2.3156190476190477,3510.478476190476
15905,3813.08,82,21,3.6826886760732576,23.759820426487092,Positive Response,10,Moderate Discount Strategy,2.7677272727272726,2.4909545454545454,204.25827272727273
15906,922.75,205,50,6.903937228532645,25.19685039370078,Positive Response,10,Moderate Discount Strategy,6.759803921568627,6.083823529411765,1247.1838235294117
15908,962.5,173,39,3.049787122342485,18.727272727272727,Positive Response,10,Moderate Discount Strategy,3.336,3.0023999999999997,519.4151999999999
15910,1422.54,1145,353,2.784790511425594,18.15367231638418,Positive Response,10,Moderate Discount Strategy,1.7586158192090393,1.5827542372881354,1812.253601694915
15911,1695.29,810,257,3.410273251690925,16.796822662455735,Positive Response,10,Moderate Discount Strategy,2.80484496124031,2.524360465116279,2044.7319767441859
15912,1700.24,574,75,7.187004299860543,22.096774193548384,Positive Response,10,Moderate Discount Strategy,2.9164473684210526,2.624802631578947,1506.6367105263157
15913,810.08,3,0,7.886852382176507,0.0,Positive Response,10,Moderate Discount Strategy,2.1,1.8900000000000001,5.67
15914,201.74,149,12,10.055354912382475,27.14003944773176,Positive Response,10,Moderate Discount Strategy,3.4707692307692306,3.1236923076923078,465.43015384615387
15915,363.6,414,112,3.3511371418958675,22.704424778761062,Positive Response,10,Moderate Discount Strategy,1.7483185840707964,1.5734867256637168,651.4235044247788
15916,1830.08,931,167,4.417316279039265,26.2772397094431,Positive Response,10,Moderate Discount Strategy,3.703095238095238,3.3327857142857145,3102.8235
15917,1874.83,206,129,1.8854898104230569,16.357927786499214,Positive Response,10,Moderate Discount Strategy,2.3685384615384617,2.1316846153846156,439.1270307692308
15918,407.07,87,20,5.564187013154965,13.72074253430186,Positive Response,10,Moderate Discount Strategy,3.473809523809524,3.126428571428572,271.99928571428575
15919,248.65,175,38,2.6471605107513705,24.725274725274726,Positive Response,10,Moderate Discount Strategy,3.0692307692307694,2.7623076923076924,483.4038461538462
15920,400.39,139,46,3.745788522827685,25.48185231539424,Positive Response,10,Moderate Discount Strategy,4.184255319148936,3.7658297872340425,523.4503404255319
15921,443.73,173,54,3.4897385138629455,31.854545454545455,Positive Response,10,Moderate Discount Strategy,4.35,3.9149999999999996,677.295
15922,452.23,138,10,15.07833843495781,11.864406779661017,High Response,20,High Discount Strategy,4.409090909090909,3.5272727272727273,486.76363636363635
15923,369.5,122,20,3.2791751079225886,20.85470085470086,Positive Response,10,Moderate Discount Strategy,2.814761904761905,2.5332857142857144,309.0608571428572
15924,127.08,103,14,4.054829487338402,24.384180790960453,Positive Response,10,Moderate Discount Strategy,3.564,3.2076000000000002,330.38280000000003
15926,119.44,155,6,13.664761007073235,22.057142857142857,High Response,20,High Discount Strategy,1.0371428571428571,0.8297142857142857,128.6057142857143
15927,134.44,66,14,4.950490649097023,16.112994350282484,Positive Response,10,Moderate Discount Strategy,3.0013333333333336,2.7012000000000005,178.27920000000003
15928,288.49,164,10,18.705096638576798,30.181818181818183,High Response,20,High Discount Strategy,2.2363636363636363,1.789090909090909,293.41090909090906
15929,293.53,120,0,7.240758820167744,0.0,Positive Response,10,Moderate Discount Strategy,4.95,4.455,534.6
