CustomerID,PreviousSpend,PreviousQuantity,PreviousTransactions,AverageUnitPrice,RecencyDays,IndividualTreatmentEffect,CustomerResponse,RecommendedDiscount,PricingStrategy,CurrentAveragePrice,RecommendedPrice,EstimatedPriceReduction
18215,1933.15,1013,4,2.9532894736842104,73,-8.556214332659529,No Response,0.0,Regular Price,2.9532894736842104,2.9532894736842104,0.0
16493,780.46,824,3,2.4614545454545453,80,-4.896947794764866,No Response,0.0,Regular Price,2.4614545454545453,2.4614545454545453,0.0
16601,434.3,258,2,3.137179487179487,26,-10.362705169020142,No Response,0.0,Regular Price,3.137179487179487,3.137179487179487,0.0
14537,285.84000000000003,108,1,4.722307692307693,259,-12.17106383563522,No Response,0.0,Regular Price,4.722307692307693,4.722307692307693,0.0
13117,1658.9,1122,12,2.7704464285714288,1,-5.867653015435331,No Response,0.0,Regular Price,2.7704464285714288,2.7704464285714288,0.0
14074,219.4,228,1,0.9833333333333334,259,5.683095109278366,High Response,0.15,High Discount,0.9833333333333334,0.8358333333333333,0.14750000000000008
12477,7056.63,2466,3,3.955378787878788,35,-20.325005237246245,No Response,0.0,Regular Price,3.955378787878788,3.955378787878788,0.0
14994,946.72,568,5,2.184271523178808,18,-5.222683099700256,No Response,0.0,Regular Price,2.184271523178808,2.184271523178808,0.0
16807,1002.29,655,3,2.5369333333333333,106,-5.274691469194546,No Response,0.0,Regular Price,2.5369333333333333,2.5369333333333333,0.0
15249,2577.54,1403,5,3.534473684210526,66,-11.396426299448628,No Response,0.0,Regular Price,3.534473684210526,3.534473684210526,0.0
14253,363.4,88,2,5.895833333333333,129,-20.825092274752617,No Response,0.0,Regular Price,5.895833333333333,5.895833333333333,0.0
16833,1302.51,438,2,10.530222222222225,75,-44.81252980849881,No Response,0.0,Regular Price,10.530222222222225,10.530222222222225,0.0
15552,162.4,106,1,2.776923076923077,259,-2.85871844813233,No Response,0.0,Regular Price,2.776923076923077,2.776923076923077,0.0
15848,137.99,45,1,3.31735294117647,257,-5.51934844504162,No Response,0.0,Regular Price,3.31735294117647,3.31735294117647,0.0
13053,127.65,47,1,3.1029411764705883,257,-4.494107229750757,No Response,0.0,Regular Price,3.1029411764705883,3.1029411764705883,0.0
15289,653.3100000000001,619,2,1.6276923076923078,94,-1.1947171687545928,No Response,0.0,Regular Price,1.6276923076923078,1.6276923076923078,0.0
17827,388.84,342,1,1.6328787878787878,257,2.528577700677825,High Response,0.15,High Discount,1.6328787878787878,1.3879469696969695,0.2449318181818183
14378,131.25,57,1,3.6944444444444446,257,-7.250782679493966,No Response,0.0,Regular Price,3.6944444444444446,3.6944444444444446,0.0
14805,536.15,302,3,4.172469135802469,40,-14.553871545140243,No Response,0.0,Regular Price,4.172469135802469,4.172469135802469,0.0
16934,1152.11,539,4,3.695875,19,-13.05308767200568,No Response,0.0,Regular Price,3.695875,3.695875,0.0
16784,784.73,470,4,2.047483870967742,12,-5.036789950015685,No Response,0.0,Regular Price,2.047483870967742,2.047483870967742,0.0
12910,2721.48,1940,5,1.7306451612903226,15,-3.4666092358734115,No Response,0.0,Regular Price,1.7306451612903226,1.7306451612903226,0.0
15068,621.54,468,2,2.1252631578947367,54,-4.801993132744241,No Response,0.0,Regular Price,2.1252631578947367,2.1252631578947367,0.0
17518,329.42,267,2,2.3902597402597405,61,-5.765542509874052,No Response,0.0,Regular Price,2.3902597402597405,2.3902597402597405,0.0
14101,3985.14,3600,7,1.5385454545454549,24,-0.4557864969947358,No Response,0.0,Regular Price,1.5385454545454549,1.5385454545454549,0.0
15423,223.39,97,2,5.439166666666666,217,-16.15527893376172,No Response,0.0,Regular Price,5.439166666666666,5.439166666666666,0.0
14572,2722.34,1458,4,3.33065306122449,53,-11.291805030438535,No Response,0.0,Regular Price,3.33065306122449,3.33065306122449,0.0
15570,5105.32,2181,14,3.7964615384615374,5,-13.495684507951804,No Response,0.0,Regular Price,3.7964615384615374,3.7964615384615374,0.0
17068,4601.69,2267,27,2.473439226519337,4,-1.3968075909033963,No Response,0.0,Regular Price,2.473439226519337,2.473439226519337,0.0
13684,529.75,196,3,2.425696202531645,26,-6.931561011260339,No Response,0.0,Regular Price,2.425696202531645,2.425696202531645,0.0
14078,640.34,305,4,2.8484375,9,-8.945624985073817,No Response,0.0,Regular Price,2.8484375,2.8484375,0.0
15231,250.26,190,1,1.862142857142857,257,1.3903880001829556,High Response,0.15,High Discount,1.862142857142857,1.5828214285714286,0.2793214285714285
16666,98.73,121,1,2.219375,257,-0.1642218935964239,No Response,0.0,Regular Price,2.219375,2.219375,0.0
14583,673.33,320,3,2.737716049382716,19,-8.57243769113399,No Response,0.0,Regular Price,2.737716049382716,2.737716049382716,0.0
14809,686.76,232,2,3.875555555555556,257,-8.305732015034911,No Response,0.0,Regular Price,3.875555555555556,3.875555555555556,0.0
16549,8746.9,4793,24,2.065069188191882,33,-1.8661541003142328,No Response,0.0,Regular Price,2.065069188191882,2.065069188191882,0.0
15141,1388.47,1197,7,1.88425,93,-0.6303868140665756,No Response,0.0,Regular Price,1.88425,1.88425,0.0
13113,6357.08,1495,14,3.952941176470589,2,-17.72494892160913,No Response,0.0,Regular Price,3.952941176470589,3.952941176470589,0.0
15981,5954.29,2961,13,2.878952879581152,37,-8.646884810211187,No Response,0.0,Regular Price,2.878952879581152,2.878952879581152,0.0
16532,2007.84,528,2,3.785,67,-14.431045487131932,No Response,0.0,Regular Price,3.785,3.785,0.0
17994,1595.14,1686,7,2.6499118942731275,24,-5.398176826145939,No Response,0.0,Regular Price,2.6499118942731275,2.6499118942731275,0.0
16456,4630.16,2541,9,2.834848484848485,9,-9.290673213427924,No Response,0.0,Regular Price,2.834848484848485,2.834848484848485,0.0
16502,258.55,220,2,4.198536585365853,256,-9.15410541069578,No Response,0.0,Regular Price,4.198536585365853,4.198536585365853,0.0
17046,1264.05,1126,4,1.634126984126984,80,-0.8625715510380045,No Response,0.0,Regular Price,1.634126984126984,1.634126984126984,0.0
12496,45.34,30,2,1.927,256,1.4698754284591409,High Response,0.15,High Discount,1.927,1.63795,0.28905000000000003
16036,1797.92,653,2,4.015294117647059,60,-15.098280337275858,No Response,0.0,Regular Price,4.015294117647059,4.015294117647059,0.0
16176,2052.69,952,4,3.585,57,-12.246952751271486,No Response,0.0,Regular Price,3.585,3.585,0.0
13412,487.35,176,1,4.819117647058824,256,-12.905766649051678,No Response,0.0,Regular Price,4.819117647058824,4.819117647058824,0.0
17664,561.59,454,2,2.308648648648649,110,-4.136977039785673,No Response,0.0,Regular Price,2.308648648648649,2.308648648648649,0.0
16570,3695.91,2180,10,5.511217391304347,15,-20.435437186996197,No Response,0.0,Regular Price,5.511217391304347,5.511217391304347,0.0
16455,2535.69,2113,6,2.59816,7,-6.7122287816806665,No Response,0.0,Regular Price,2.59816,2.59816,0.0
17676,1378.16,1000,5,1.9665116279069768,2,-4.496773812557189,No Response,0.0,Regular Price,1.9665116279069768,1.9665116279069768,0.0
13051,155.8,72,2,5.3625,214,-15.8099502944795,No Response,0.0,Regular Price,5.3625,5.3625,0.0
12990,546.0,280,4,1.95,53,-3.489290865138365,No Response,0.0,Regular Price,1.95,1.95,0.0
12861,68.25,27,1,6.0,255,-18.053260049499293,No Response,0.0,Regular Price,6.0,6.0,0.0
14935,1065.12,996,1,1.1112499999999998,255,5.063853373314478,High Response,0.15,High Discount,1.1112499999999998,0.9445624999999999,0.1666875
15029,365.1,234,1,2.722,255,-2.794123089671469,No Response,0.0,Regular Price,2.722,2.722,0.0
15715,658.02,246,5,4.088421052631579,191,-9.801840159019488,No Response,0.0,Regular Price,4.088421052631579,4.088421052631579,0.0
15575,30.1,6,1,5.183333333333334,255,-14.20591951336273,No Response,0.0,Regular Price,5.183333333333334,5.183333333333334,0.0
17586,167.4,68,1,2.975,255,-3.972180276876858,No Response,0.0,Regular Price,2.975,2.975,0.0
17464,617.1800000000001,388,2,2.3673333333333333,158,-3.3888309571036306,No Response,0.0,Regular Price,2.3673333333333333,2.3673333333333333,0.0
17217,96.6,69,1,2.4833333333333334,255,-1.549718351058615,No Response,0.0,Regular Price,2.4833333333333334,2.4833333333333334,0.0
14235,1573.13,1055,4,2.283478260869565,134,-3.1571903600456457,No Response,0.0,Regular Price,2.283478260869565,2.283478260869565,0.0
15122,2853.49,1233,8,3.720344827586207,58,-12.12834341466322,No Response,0.0,Regular Price,3.720344827586207,3.720344827586207,0.0
14492,1921.91,751,7,4.3673913043478265,66,-14.7145392140928,No Response,0.0,Regular Price,4.3673913043478265,4.3673913043478265,0.0
14882,2956.9500000000003,1456,12,3.8635185185185184,26,-11.852434666546417,No Response,0.0,Regular Price,3.8635185185185184,3.8635185185185184,0.0
15742,156.87,51,1,3.540731707317073,255,-6.637092443777581,No Response,0.0,Regular Price,3.540731707317073,3.540731707317073,0.0
13856,753.53,611,8,4.46325,99,-12.255092996533786,No Response,0.0,Regular Price,4.46325,4.46325,0.0
16658,690.83,277,6,3.66171875,4,-12.265137425096334,No Response,0.0,Regular Price,3.66171875,3.66171875,0.0
13676,243.9,104,2,3.8346153846153848,175,-9.749833053124078,No Response,0.0,Regular Price,3.8346153846153848,3.8346153846153848,0.0
17602,2300.01,1764,8,1.945474860335196,108,-0.566556615159179,No Response,0.0,Regular Price,1.945474860335196,1.945474860335196,0.0
18025,1177.72,1053,6,1.9142857142857144,15,-3.099699118252847,No Response,0.0,Regular Price,1.9142857142857144,1.9142857142857144,0.0
15792,933.84,606,2,2.437017543859649,35,-7.006486394175882,No Response,0.0,Regular Price,2.437017543859649,2.437017543859649,0.0
15216,389.49,189,1,3.8277272727272726,254,-8.126435304477873,No Response,0.0,Regular Price,3.8277272727272726,3.8277272727272726,0.0
13803,1061.84,710,2,2.6931147540983607,67,-7.387743482501296,No Response,0.0,Regular Price,2.6931147540983607,2.6931147540983607,0.0
18093,2346.19,2037,4,2.0492,80,-2.8389548940676272,No Response,0.0,Regular Price,2.0492,2.0492,0.0
17889,545.05,326,5,2.8779166666666662,10,-8.479531033786037,No Response,0.0,Regular Price,2.8779166666666662,2.8779166666666662,0.0
14706,367.54,246,1,2.6276,254,-2.35869010866356,No Response,0.0,Regular Price,2.6276,2.6276,0.0
13179,572.3100000000001,368,1,2.083529411764706,254,0.085212695131998,High Response,0.15,High Discount,2.083529411764706,1.771,0.31252941176470594
15741,208.62,70,2,4.036666666666666,94,-12.80237850624444,No Response,0.0,Regular Price,4.036666666666666,4.036666666666666,0.0
16133,8403.22,4766,23,5.908349514563106,12,-20.26761597857852,No Response,0.0,Regular Price,5.908349514563106,5.908349514563106,0.0
13059,2108.37,825,9,4.386684210526316,49,-14.654946041051652,No Response,0.0,Regular Price,4.386684210526316,4.386684210526316,0.0
18056,190.95,123,1,1.9,254,1.1039648777681488,High Response,0.15,High Discount,1.9,1.615,0.2849999999999999
17531,970.12,336,2,4.315909090909091,163,-13.07386261904875,No Response,0.0,Regular Price,4.315909090909091,4.315909090909091,0.0
16845,253.88,167,1,3.443,254,-6.141507312592378,No Response,0.0,Regular Price,3.443,3.443,0.0
15796,2463.02,873,9,4.2622981366459625,10,-15.580655568766383,No Response,0.0,Regular Price,4.2622981366459625,4.2622981366459625,0.0
15454,126.89,60,1,3.1873333333333336,254,-4.940541127349154,No Response,0.0,Regular Price,3.1873333333333336,3.1873333333333336,0.0
15800,530.18,243,5,2.5830434782608696,89,-5.187932887977134,No Response,0.0,Regular Price,2.5830434782608696,2.5830434782608696,0.0
15125,5496.39,2240,9,4.550442477876107,115,-16.606416467687886,No Response,0.0,Regular Price,4.550442477876107,4.550442477876107,0.0
16847,421.4500000000001,177,1,5.634,254,-16.66208922350899,No Response,0.0,Regular Price,5.634,5.634,0.0
13219,76.23,11,1,6.930000000000001,254,-22.478912785849143,No Response,0.0,Regular Price,6.930000000000001,6.930000000000001,0.0
13464,2422.96,1037,5,3.936727272727273,30,-14.666874171113774,No Response,0.0,Regular Price,3.936727272727273,3.936727272727273,0.0
13361,1450.5,324,2,4.438235294117647,108,-15.895667416950808,No Response,0.0,Regular Price,4.438235294117647,4.438235294117647,0.0
14893,571.76,248,1,3.073636363636364,253,-4.80983079345338,No Response,0.0,Regular Price,3.073636363636364,3.073636363636364,0.0
12662,3138.24,1523,10,3.559090909090909,9,-11.79644707742922,No Response,0.0,Regular Price,3.559090909090909,3.559090909090909,0.0
15689,266.93,123,1,3.606,253,-7.038029095493322,No Response,0.0,Regular Price,3.606,3.606,0.0
16377,632.28,1428,1,0.526,253,9.313541955625569,High Response,0.15,High Discount,0.526,0.4471,0.07890000000000003
14916,1773.97,1279,4,2.274561403508772,67,-4.750949677164263,No Response,0.0,Regular Price,2.274561403508772,2.274561403508772,0.0
13582,241.68,106,2,2.862727272727273,25,-9.0777832635675,No Response,0.0,Regular Price,2.862727272727273,2.862727272727273,0.0
18241,913.9,420,4,3.1063636363636364,51,-9.29744919175542,No Response,0.0,Regular Price,3.1063636363636364,3.1063636363636364,0.0
15173,1494.6,840,7,2.7454651162790698,16,-7.529567777351636,No Response,0.0,Regular Price,2.7454651162790698,2.7454651162790698,0.0
13196,1271.06,782,3,3.212820512820513,79,-9.340642921188737,No Response,0.0,Regular Price,3.212820512820513,3.212820512820513,0.0
14200,379.2,140,1,3.9642857142857135,253,-8.869957080569481,No Response,0.0,Regular Price,3.9642857142857135,3.9642857142857135,0.0
16130,987.48,296,4,5.916727272727273,58,-22.64103829030435,No Response,0.0,Regular Price,5.916727272727273,5.916727272727273,0.0
14692,1123.59,625,8,2.9657142857142857,16,-7.982059079665278,No Response,0.0,Regular Price,2.9657142857142857,2.9657142857142857,0.0
17993,225.99,108,1,2.3315,253,-1.0302678337378937,No Response,0.0,Regular Price,2.3315,2.3315,0.0
13750,1954.92,854,6,3.613333333333333,16,-12.712334436529046,No Response,0.0,Regular Price,3.613333333333333,3.613333333333333,0.0
14049,7444.68,4672,9,3.2258147512864497,23,-11.306748487750928,No Response,0.0,Regular Price,3.2258147512864497,3.2258147512864497,0.0
16054,1327.98,411,3,10.633653846153845,54,-45.55734841915595,No Response,0.0,Regular Price,10.633653846153845,10.633653846153845,0.0
17669,2735.63,1589,3,2.3360526315789474,98,-5.614027577553947,No Response,0.0,Regular Price,2.3360526315789474,2.3360526315789474,0.0
14835,297.0,180,2,1.65,164,0.2552723744376681,High Response,0.15,High Discount,1.65,1.4024999999999999,0.24750000000000005
14694,244.31,193,1,2.7386666666666666,253,-2.802434829449916,No Response,0.0,Regular Price,2.7386666666666666,2.7386666666666666,0.0
14489,1111.55,712,3,2.322142857142857,73,-5.195207243348816,No Response,0.0,Regular Price,2.322142857142857,2.322142857142857,0.0
18173,589.52,510,1,2.902142857142857,248,-3.656690434210892,No Response,0.0,Regular Price,2.902142857142857,2.902142857142857,0.0
12997,884.02,522,4,2.5425,30,-6.9529593062498805,No Response,0.0,Regular Price,2.5425,2.5425,0.0
15215,1687.49,551,4,4.621025641025641,29,-17.995260675715326,No Response,0.0,Regular Price,4.621025641025641,4.621025641025641,0.0
15770,321.45,67,1,6.027777777777778,248,-18.70886290285924,No Response,0.0,Regular Price,6.027777777777778,6.027777777777778,0.0
14035,1366.73,666,4,2.90126582278481,42,-8.84654873698183,No Response,0.0,Regular Price,2.90126582278481,2.90126582278481,0.0
13939,992.41,761,4,2.2069230769230765,67,-4.13870833249746,No Response,0.0,Regular Price,2.2069230769230765,2.2069230769230765,0.0
13710,329.04,160,2,2.198571428571429,59,-5.126968995980917,No Response,0.0,Regular Price,2.198571428571429,2.198571428571429,0.0
16654,1110.2,421,5,4.137037037037037,4,-15.288659848459831,No Response,0.0,Regular Price,4.137037037037037,4.137037037037037,0.0
13071,129.22,30,1,4.105833333333334,248,-9.45969975898686,No Response,0.0,Regular Price,4.105833333333334,4.105833333333334,0.0
14221,3084.69,1617,8,3.4040909090909093,85,-9.586545038504156,No Response,0.0,Regular Price,3.4040909090909093,3.4040909090909093,0.0
14825,2698.17,1857,13,2.409047619047619,4,-4.021890156911046,No Response,0.0,Regular Price,2.409047619047619,2.409047619047619,0.0
14265,843.17,385,2,4.071666666666666,100,-13.255860656623447,No Response,0.0,Regular Price,4.071666666666666,4.071666666666666,0.0
13432,439.1,217,2,2.2845045045045045,207,-1.7667785534238725,No Response,0.0,Regular Price,2.2845045045045045,2.2845045045045045,0.0
13207,285.6,48,2,5.95,87,-22.115252648064768,No Response,0.0,Regular Price,5.95,5.95,0.0
17563,392.38,256,2,2.476551724137931,214,-2.331141285741565,No Response,0.0,Regular Price,2.476551724137931,2.476551724137931,0.0
15252,1362.63,908,3,2.8164864864864865,57,-7.962342206494032,No Response,0.0,Regular Price,2.8164864864864865,2.8164864864864865,0.0
13632,1526.88,602,3,3.692533333333333,30,-13.633018745656178,No Response,0.0,Regular Price,3.692533333333333,3.692533333333333,0.0
16941,33.0,12,1,2.75,247,-3.010682912691878,No Response,0.0,Regular Price,2.75,2.75,0.0
14264,1183.39,483,4,5.416612903225806,15,-21.37619781705397,No Response,0.0,Regular Price,5.416612903225806,5.416612903225806,0.0
12643,4960.18,2857,6,8.987407407407407,21,-38.8649243819473,No Response,0.0,Regular Price,8.987407407407407,8.987407407407407,0.0
15112,209.4,72,1,4.357142857142857,247,-10.714504298771088,No Response,0.0,Regular Price,4.357142857142857,4.357142857142857,0.0
13723,994.23,550,5,3.188653846153846,28,-9.78137765245802,No Response,0.0,Regular Price,3.188653846153846,3.188653846153846,0.0
15201,606.4100000000001,450,2,2.0245161290322584,75,-3.795762743653188,No Response,0.0,Regular Price,2.0245161290322584,2.0245161290322584,0.0
12821,128.07999999999998,92,1,2.327142857142857,247,-1.033311938493812,No Response,0.0,Regular Price,2.327142857142857,2.327142857142857,0.0
13640,405.0,108,1,3.75,247,-8.127075713637295,No Response,0.0,Regular Price,3.75,3.75,0.0
16454,24.05,6,2,3.025,242,-4.046208762409802,No Response,0.0,Regular Price,3.025,3.025,0.0
16369,1111.15,559,4,3.6490384615384617,72,-11.353207591743931,No Response,0.0,Regular Price,3.6490384615384617,3.6490384615384617,0.0
17497,287.25,59,2,7.192857142857143,26,-29.497873307775087,No Response,0.0,Regular Price,7.192857142857143,7.192857142857143,0.0
14758,1380.91,421,3,5.380615384615385,32,-21.59532156087073,No Response,0.0,Regular Price,5.380615384615385,5.380615384615385,0.0
13852,187.35,85,1,3.7409090909090894,246,-7.792488318756131,No Response,0.0,Regular Price,3.7409090909090894,3.7409090909090894,0.0
17553,2270.0,1240,3,2.75,108,-7.195934639489949,No Response,0.0,Regular Price,2.75,2.75,0.0
14145,3857.85,899,3,4.65,95,-19.739031805207624,No Response,0.0,Regular Price,4.65,4.65,0.0
14855,5874.65,3243,5,2.821283422459893,110,-8.833697630806533,No Response,0.0,Regular Price,2.821283422459893,2.821283422459893,0.0
16053,2122.89,1274,4,3.7104545454545454,49,-12.532979238472038,No Response,0.0,Regular Price,3.7104545454545454,3.7104545454545454,0.0
13712,537.58,776,1,3.453913043478261,246,-5.689076982270797,No Response,0.0,Regular Price,3.453913043478261,3.453913043478261,0.0
14918,4345.66,1876,7,4.187708333333333,40,-16.39869448109581,No Response,0.0,Regular Price,4.187708333333333,4.187708333333333,0.0
14813,888.91,392,4,3.2078985507246376,5,-10.977763662125382,No Response,0.0,Regular Price,3.2078985507246376,3.2078985507246376,0.0
13278,893.12,821,3,1.8993548387096773,35,-3.624186599398445,No Response,0.0,Regular Price,1.8993548387096773,1.8993548387096773,0.0
14450,645.19,281,4,3.1341666666666668,15,-10.1829831376992,No Response,0.0,Regular Price,3.1341666666666668,3.1341666666666668,0.0
14533,1516.65,2019,4,3.873333333333333,43,-10.99338355070594,No Response,0.0,Regular Price,3.873333333333333,3.873333333333333,0.0
15613,433.72,700,1,1.7103703703703703,246,2.501575924489433,High Response,0.15,High Discount,1.7103703703703703,1.4538148148148147,0.25655555555555565
17746,793.9300000000001,659,3,2.539,107,-4.903536288932231,No Response,0.0,Regular Price,2.539,2.539,0.0
17110,336.6,86,2,3.9770270270270274,156,-11.09855880453619,No Response,0.0,Regular Price,3.9770270270270274,3.9770270270270274,0.0
17805,414.72,648,1,0.64,246,7.444904093040422,High Response,0.15,High Discount,0.64,0.544,0.09599999999999997
15638,2265.2,1134,6,3.3760000000000003,14,-11.625497638191668,No Response,0.0,Regular Price,3.3760000000000003,3.3760000000000003,0.0
15062,1597.76,1109,4,2.8504901960784315,59,-7.692225176444159,No Response,0.0,Regular Price,2.8504901960784315,2.8504901960784315,0.0
13163,17.65,3,1,5.35,246,-15.20475869657956,No Response,0.0,Regular Price,5.35,5.35,0.0
15129,3412.78,2208,12,2.150081300813008,21,-3.2557160739948614,No Response,0.0,Regular Price,2.150081300813008,2.150081300813008,0.0
13197,373.0100000000001,204,1,4.588947368421053,245,-11.8679750724698,No Response,0.0,Regular Price,4.588947368421053,4.588947368421053,0.0
16040,1103.35,501,4,4.178333333333334,66,-14.087188916080112,No Response,0.0,Regular Price,4.178333333333334,4.178333333333334,0.0
18246,162.72,48,1,3.39,245,-6.205903720094597,No Response,0.0,Regular Price,3.39,3.39,0.0
16341,1878.92,1624,3,1.602469135802469,73,-1.3309983433952537,No Response,0.0,Regular Price,1.602469135802469,1.602469135802469,0.0
16944,101.36,27,1,5.897142857142858,245,-17.88586360716536,No Response,0.0,Regular Price,5.897142857142858,5.897142857142858,0.0
12786,728.5,324,1,3.1,245,-5.254052014661768,No Response,0.0,Regular Price,3.1,3.1,0.0
13080,222.65,73,3,3.6769230769230767,37,-12.233599771998971,No Response,0.0,Regular Price,3.6769230769230767,3.6769230769230767,0.0
15331,767.91,701,3,1.7877272727272726,135,-0.534640134713058,No Response,0.0,Regular Price,1.7877272727272726,1.7877272727272726,0.0
17609,782.12,602,6,1.9339473684210524,38,-2.81312132490903,No Response,0.0,Regular Price,1.9339473684210524,1.9339473684210524,0.0
16276,1818.79,1047,2,2.8435,115,-7.454394385634702,No Response,0.0,Regular Price,2.8435,2.8435,0.0
14275,1189.38,538,6,1.945217391304348,31,-3.850204694839194,No Response,0.0,Regular Price,1.945217391304348,1.945217391304348,0.0
16814,5781.4400000000005,2254,16,3.5007775377969765,5,-12.338228625393953,No Response,0.0,Regular Price,3.5007775377969765,3.5007775377969765,0.0
12481,6765.07,3949,6,4.633333333333334,1,-19.877262581494094,No Response,0.0,Regular Price,4.633333333333334,4.633333333333334,0.0
17608,296.07,299,2,1.2097087378640776,85,0.5028613438307619,High Response,0.15,High Discount,1.2097087378640776,1.028252427184466,0.18145631067961165
13180,86.10000000000001,42,1,3.7625,243,-7.886216983628277,No Response,0.0,Regular Price,3.7625,3.7625,0.0
14011,457.82,644,2,1.283125,116,1.3633403882558983,High Response,0.15,High Discount,1.283125,1.09065625,0.19246874999999997
16372,934.58,564,3,2.2035874439461884,45,-5.358347415960763,No Response,0.0,Regular Price,2.2035874439461884,2.2035874439461884,0.0
17221,642.14,426,3,2.6274193548387097,227,-2.4078870106487456,No Response,0.0,Regular Price,2.6274193548387097,2.6274193548387097,0.0
15067,2118.12,1197,2,4.630105263157895,49,-17.73888140776274,No Response,0.0,Regular Price,4.630105263157895,4.630105263157895,0.0
14430,1220.9,446,3,3.9128571428571424,147,-11.426307207188335,No Response,0.0,Regular Price,3.9128571428571424,3.9128571428571424,0.0
12935,2083.16,1348,8,3.1868000000000003,11,-9.340677521926697,No Response,0.0,Regular Price,3.1868000000000003,3.1868000000000003,0.0
15524,151.4,24,1,10.275,242,-38.55506222896078,No Response,0.0,Regular Price,10.275,10.275,0.0
15590,1496.6,832,5,2.528275862068966,18,-7.236812216047318,No Response,0.0,Regular Price,2.528275862068966,2.528275862068966,0.0
14791,303.63,127,1,3.4626315789473687,242,-6.705032832779561,No Response,0.0,Regular Price,3.4626315789473687,3.4626315789473687,0.0
14114,977.56,549,5,3.1098305084745763,31,-9.308663002796717,No Response,0.0,Regular Price,3.1098305084745763,3.1098305084745763,0.0
14930,2873.77,1033,3,5.174635761589404,106,-20.010961857532426,No Response,0.0,Regular Price,5.174635761589404,5.174635761589404,0.0
15546,1079.1,198,2,5.45,242,-16.787579609482773,No Response,0.0,Regular Price,5.45,5.45,0.0
14844,3512.62,2536,6,2.712721088435374,66,-6.525434313998227,No Response,0.0,Regular Price,2.712721088435374,2.712721088435374,0.0
12982,2354.27,1441,7,3.0938,30,-9.062405420779603,No Response,0.0,Regular Price,3.0938,3.0938,0.0
12671,2622.481,1460,1,2.7264666666666666,242,-4.530337720818285,No Response,0.0,Regular Price,2.7264666666666666,2.7264666666666666,0.0
14853,901.07,263,3,5.795,59,-22.34388311130177,No Response,0.0,Regular Price,5.795,5.795,0.0
12943,496.5,222,2,5.11,194,-15.421853555347866,No Response,0.0,Regular Price,5.11,5.11,0.0
15268,961.9,428,3,3.859090909090909,114,-11.633126177304172,No Response,0.0,Regular Price,3.859090909090909,3.859090909090909,0.0
15639,639.76,526,2,2.323636363636364,87,-4.793497134792411,No Response,0.0,Regular Price,2.323636363636364,2.323636363636364,0.0
12459,454.36,258,1,4.148695652173913,241,-9.94044952863936,No Response,0.0,Regular Price,4.148695652173913,4.148695652173913,0.0
16809,812.74,441,4,2.088636363636364,68,-3.881372274117964,No Response,0.0,Regular Price,2.088636363636364,2.088636363636364,0.0
15982,324.51,131,1,3.4331111111111112,241,-6.6197115605548325,No Response,0.0,Regular Price,3.4331111111111112,3.4331111111111112,0.0
14998,338.31,94,2,4.913333333333334,64,-17.8548039869855,No Response,0.0,Regular Price,4.913333333333334,4.913333333333334,0.0
17505,1289.64,686,3,3.5444,186,-8.338241279456732,No Response,0.0,Regular Price,3.5444,3.5444,0.0
16259,340.94,143,3,2.868235294117647,46,-8.274198164026384,No Response,0.0,Regular Price,2.868235294117647,2.868235294117647,0.0
15890,535.65,119,5,12.553,30,-53.65795065452691,No Response,0.0,Regular Price,12.553,12.553,0.0
17594,1504.7,818,2,2.4222222222222225,85,-6.180620533109055,No Response,0.0,Regular Price,2.4222222222222225,2.4222222222222225,0.0
14624,588.22,483,4,2.445,51,-5.535124754172858,No Response,0.0,Regular Price,2.445,2.445,0.0
17039,1954.99,689,1,3.930454545454545,240,-10.606891409322976,No Response,0.0,Regular Price,3.930454545454545,3.930454545454545,0.0
16105,2049.23,1795,4,1.841958762886598,74,-1.999426210847892,No Response,0.0,Regular Price,1.841958762886598,1.841958762886598,0.0
16292,951.51,497,4,5.3020000000000005,16,-20.39999196844131,No Response,0.0,Regular Price,5.3020000000000005,5.3020000000000005,0.0
13878,1145.33,464,3,4.373731343283582,183,-12.49087986330722,No Response,0.0,Regular Price,4.373731343283582,4.373731343283582,0.0
15572,1431.78,876,3,3.363435114503817,16,-11.763656280124684,No Response,0.0,Regular Price,3.363435114503817,3.363435114503817,0.0
13388,508.55,419,1,3.714705882352941,239,-7.737229890234419,No Response,0.0,Regular Price,3.714705882352941,3.714705882352941,0.0
14569,369.94,178,3,2.316818181818182,88,-4.583740320259157,No Response,0.0,Regular Price,2.316818181818182,2.316818181818182,0.0
14656,498.95,189,3,3.145826771653544,51,-9.61850170035349,No Response,0.0,Regular Price,3.145826771653544,3.145826771653544,0.0
18174,58.5,30,1,1.95,239,0.5210403068052734,High Response,0.15,High Discount,1.95,1.6575,0.2925
13647,1393.56,908,4,3.2481967213114755,130,-7.765284044043582,No Response,0.0,Regular Price,3.2481967213114755,3.2481967213114755,0.0
18236,913.11,293,6,4.751428571428571,24,-17.18940603166397,No Response,0.0,Regular Price,4.751428571428571,4.751428571428571,0.0
17678,301.65,161,1,4.245833333333333,239,-10.381268421373406,No Response,0.0,Regular Price,4.245833333333333,4.245833333333333,0.0
15814,689.11,457,2,2.9796153846153848,29,-9.584868500358018,No Response,0.0,Regular Price,2.9796153846153848,2.9796153846153848,0.0
