CustomerID,TotalSpend,TotalQuantity,NumberOfTransactions,AverageOrderValue,AverageUnitPrice,RecencyDays,SpendSegment
15253,1136.89,722,3,18.045873015873017,2.5642857142857145,39,Medium
15254,787.99,436,2,16.08142857142857,3.6957142857142857,182,Medium
15255,2815.17,1725,8,19.965744680851063,2.9438297872340424,32,High
15256,71.95,37,1,17.9875,2.0,197,Low
15257,368.75,25,1,73.75,31.98,50,Low
15259,1182.3799999999999,631,4,20.74350877192982,8.15719298245614,148,Medium
15260,7377.46,3837,20,22.982741433021808,3.290404984423676,8,High
15261,1253.18,536,3,17.166849315068493,4.156438356164384,17,Medium
15262,239.87,145,2,14.991875,2.54,16,Low
15264,454.66,178,1,14.208125,3.9040625,166,Medium
15265,1839.52,958,2,16.57225225225225,2.898018018018018,240,High
15266,732.91,218,4,18.792564102564103,5.648717948717949,15,Medium
15268,961.9000000000001,428,3,43.722727272727276,3.8590909090909093,114,Medium
15269,816.5600000000001,346,2,24.744242424242426,3.063030303030303,16,Medium
15270,6145.37,2489,14,48.38874015748031,5.201023622047244,36,High
15271,2146.95,1239,10,6.50590909090909,2.516878787878788,1,High
15272,1309.01,355,4,5.87,4.405336322869955,86,High
15273,228.96,216,1,228.96,1.06,235,Low
15276,491.17,256,3,3.8075193798449614,2.4812403100775193,30,Medium
15277,220.44,168,1,15.745714285714286,2.1792857142857143,61,Low
15278,496.16,458,4,17.10896551724138,1.262758620689655,197,Medium
15279,1290.03,613,4,17.2004,3.8988000000000005,16,High
15280,284.4,353,2,6.463636363636363,1.9927272727272725,124,Low
15281,6211.42,4022,7,16.217806788511748,3.3302088772845955,14,High
15282,348.59,395,1,12.91074074074074,1.3085185185185184,206,Low
15283,148.32999999999998,27,3,16.481111111111108,6.448888888888889,26,Low
15284,24.75,5,1,24.75,4.95,136,Low
15285,94.92,120,1,15.82,0.945,43,Low
15287,369.34000000000003,577,3,23.083750000000002,1.8462500000000002,15,Low
15288,1574.51,627,6,17.302307692307693,3.0737362637362633,1,High
15289,653.3100000000001,619,2,16.751538461538463,1.6276923076923078,94,Medium
15290,2553.06,2066,8,29.012045454545454,1.7073863636363635,29,High
15291,9178.26,2914,26,64.18363636363637,5.443846153846154,9,High
15293,247.5,178,1,13.026315789473685,1.5342105263157895,301,Low
15294,233.35,97,1,15.556666666666667,3.58,46,Low
15295,207.04,139,1,3.9815384615384612,1.999423076923077,290,Low
15296,6650.17,3686,6,19.559323529411763,3.0973529411764704,56,High
15298,4659.47,3170,12,18.637880000000003,2.2028000000000003,2,High
15299,3484.5299999999997,2505,6,580.755,3.6666666666666665,8,High
15301,2533.09,1515,6,18.489708029197082,3.0272262773722627,4,High
15302,308.0,102,1,20.533333333333335,4.966666666666667,366,Low
15303,650.16,266,2,17.109473684210524,5.220526315789473,201,Medium
15304,225.15,29,2,37.525,7.883333333333333,4,Low
15305,93.6,40,1,18.72,3.4299999999999997,191,Low
15306,2310.38,2264,6,22.21519230769231,2.665673076923077,136,High
15309,797.96,440,4,14.777037037037038,3.15,246,Medium
15310,1634.64,1476,1,36.32533333333333,1.6122222222222222,114,High
15311,55942.74,32784,121,27.449823356231597,2.880848871442591,1,High
15312,2005.34,1177,8,17.287413793103447,2.915344827586207,19,High
15314,492.48,437,2,18.941538461538464,1.7596153846153846,49,Medium
15317,129.75,45,1,25.95,3.35,313,Low
15321,3961.42,2472,9,18.511308411214955,2.5936915887850467,73,High
15322,711.18,555,1,17.345853658536583,4.314390243902439,112,Medium
15323,434.6,188,3,14.986206896551725,4.0,198,Medium
15324,140.22000000000003,74,1,17.527500000000003,2.30875,337,Low
15325,1439.72,1151,7,8.180227272727272,2.3051704545454546,31,High
15326,1388.81,965,4,13.8881,2.9225,245,High
15328,107.24,88,1,13.405,2.46375,43,Low
15329,1909.13,731,8,19.68175257731959,4.594329896907216,10,High
15331,767.91,701,3,17.4525,1.7877272727272726,135,Medium
15332,4892.68,2306,6,31.770649350649354,2.56474025974026,2,High
15336,240.5,84,1,16.033333333333335,4.96,37,Low
15337,373.02,200,1,17.762857142857143,3.756190476190476,47,Low
15338,277.93,148,1,4.791896551724138,2.466379310344828,313,Low
15339,1246.95,722,5,9.305597014925374,2.892089552238806,57,Medium
15340,105.5,76,1,15.071428571428571,1.5857142857142856,197,Low
15341,382.2,196,1,54.6,1.95,85,Low
15346,343.7,116,2,17.185,3.8815,61,Low
15347,1162.0,542,4,32.27777777777778,2.8902777777777775,2,Medium
15350,547.6,272,2,18.253333333333334,2.4383333333333335,9,Medium
15351,1770.23,737,4,12.124863013698631,2.9486301369863015,5,High
15352,111.15,40,1,3.269117647058824,2.9161764705882356,184,Low
15353,2336.0,1181,6,7.511254019292605,2.9466881028938907,3,High
15354,284.4,3,3,94.8,94.8,239,Low
15356,664.66,324,4,3.0349771689497715,2.1780365296803654,4,Medium
15358,8703.21,8328,22,15.031450777202071,1.9035578583765114,1,High
15359,181.35,145,8,11.334375,1.291875,298,Low
15361,270.15,37,3,90.05,30.283333333333335,162,Low
15362,613.08,368,2,15.327000000000002,3.6119999999999997,84,Medium
15363,678.11,383,2,19.37457142857143,2.6225714285714288,8,Medium
15365,2242.81,1047,6,21.565480769230767,3.4507692307692306,39,High
15366,1786.57,1826,5,19.006063829787234,1.7379787234042554,45,High
15367,3203.7400000000002,1887,7,17.41163043478261,2.766521739130435,54,High
15368,275.8,176,1,68.95,6.4125,30,Low
15369,6251.26,3288,11,105.9535593220339,1.9583050847457626,128,High
15370,1352.96,567,1,27.0592,3.2504000000000004,46,High
15371,59.400000000000006,12,1,59.400000000000006,4.95,298,Low
15372,4009.66,3486,7,133.65533333333332,2.805,86,High
15373,1002.93,268,6,14.748970588235293,5.274264705882352,7,Medium
15374,139.32,164,1,19.90285714285714,0.9942857142857143,260,Low
15375,60.959999999999994,84,1,10.159999999999998,1.1466666666666667,326,Low
15377,1211.75,253,4,57.70238095238095,4.907142857142857,18,Medium
15378,246.5,130,2,20.541666666666668,1.8916666666666666,98,Low
15379,1174.55,695,1,17.02246376811594,2.841739130434783,36,Medium
15380,1788.8,656,7,105.2235294117647,2.7505882352941176,1,High
15381,1293.72,631,3,80.8575,3.9650000000000003,59,High
15382,7777.84,5166,6,23.56921212121212,2.325090909090909,10,High
15384,1385.38,1171,2,17.991948051948054,2.057922077922078,17,High
15385,625.2,267,2,69.46666666666667,2.268888888888889,28,Medium
15387,468.65,335,1,23.432499999999997,2.165,128,Medium
15389,2233.8,3540,4,446.76000000000005,0.9179999999999999,36,High
15390,1216.66,894,2,15.800779220779221,1.9157142857142857,32,Medium
15391,289.87,109,1,24.155833333333334,6.4925,220,Low
15392,1376.09,867,3,22.934833333333334,3.2053333333333334,10,High
15393,659.48,228,3,20.60875,4.0200000000000005,203,Medium
15394,3103.26,1462,7,21.853943661971833,3.7530985915492963,31,High
15396,508.20000000000005,156,1,254.10000000000002,3.35,219,Medium
15400,586.1,272,3,39.07333333333334,3.5833333333333335,56,Medium
15401,216.95,93,2,15.49642857142857,4.628571428571428,88,Low
15402,1203.77,1340,4,13.525505617977528,3.224269662921348,23,Medium
15403,170.88,492,2,21.36,0.41500000000000004,127,Low
15404,257.06,334,1,16.06625,1.7193749999999999,11,Low
15405,310.74,155,1,14.124545454545455,4.6440909090909095,212,Low
15406,465.16,293,2,6.741449275362319,2.0227536231884056,89,Medium
15409,131.25,59,1,14.583333333333334,3.183333333333333,357,Low
15410,1234.88,702,2,30.872000000000003,2.89925,204,Medium
15413,6798.72,2694,5,271.9488,3.4688,327,High
15416,588.5,330,3,16.34722222222222,3.083055555555555,114,Medium
15418,449.42,264,2,6.609117647058824,2.1467647058823527,61,Medium
15420,743.0,844,6,13.267857142857142,1.4041071428571428,70,Medium
15421,2854.98,1427,6,10.855437262357414,2.6473764258555135,21,High
15422,1522.27,672,5,13.353245614035087,3.646315789473684,15,High
15423,223.39000000000001,97,2,18.615833333333335,5.439166666666666,217,Low
15424,214.44,319,1,13.4025,0.744375,99,Low
15425,1941.1200000000001,1041,4,13.574265734265735,3.1372027972027974,36,High
15426,1134.85,534,5,4.934130434782609,2.4557826086956522,5,Medium
15428,668.97,245,3,17.60447368421053,5.201578947368421,23,Medium
15430,954.75,309,2,26.520833333333332,3.9555555555555557,103,Medium
15431,153.24,84,1,76.62,2.02,138,Low
15432,149.57,27,1,24.92833333333333,6.973333333333334,177,Low
15434,1525.5800000000002,776,6,19.311139240506332,3.2349367088607597,10,High
15437,193.29000000000002,98,1,16.1075,3.4091666666666662,276,Low
15439,1269.05,572,4,22.264035087719297,2.730701754385965,40,High
15441,1254.21,587,3,22.003684210526316,3.5187719298245614,32,Medium
15443,1900.64,1060,7,7.512411067193677,2.8086561264822136,110,High
15445,171.0,60,1,19.0,4.577777777777778,226,Low
15446,399.75,265,3,3.5691964285714284,2.053035714285714,12,Low
15447,337.71000000000004,143,4,16.8855,4.294,163,Low
15448,294.17,255,1,14.008095238095239,2.4085714285714284,310,Low
15451,226.86,76,2,3.781,3.072666666666667,70,Low
15452,1256.63,807,3,8.787622377622379,2.3948251748251748,26,Medium
15454,126.89,60,1,8.459333333333333,3.1873333333333336,254,Low
15455,38.25,3,1,19.125,12.75,233,Low
15456,1656.93,2094,7,9.80431952662722,2.1531952662721894,39,High
15458,208.8,144,1,34.800000000000004,1.45,38,Low
15459,202.83,121,2,28.975714285714286,3.402857142857143,53,Low
15461,429.7,230,2,214.85,1.895,96,Medium
15462,502.45,323,1,16.74833333333333,2.493333333333333,81,Medium
15465,5281.53,1506,15,32.00927272727272,4.502606060606061,5,High
15466,1225.93,695,3,5.980146341463415,2.3151219512195125,25,Medium
15468,962.97,1245,1,17.19589285714286,2.7051785714285717,28,Medium
15469,335.70000000000005,134,1,17.668421052631583,4.318421052631579,74,Low
15470,63.419999999999995,232,1,15.854999999999999,0.315,211,Low
15471,837.53,414,2,10.213780487804877,2.2753658536585366,16,Medium
15473,274.8,104,1,91.60000000000001,2.6833333333333336,80,Low
15474,150.35,55,1,7.913157894736842,3.940526315789474,231,Low
15476,2209.98,1174,4,27.974430379746835,2.8462025316455697,16,High
15477,368.4,216,1,184.2,1.5999999999999999,285,Low
15478,583.5600000000001,319,1,23.3424,2.8404,211,Medium
15479,147.4,38,1,16.37777777777778,5.044444444444444,369,Low
15480,5373.5,1549,4,31.608823529411765,18.957823529411765,101,High
15481,1993.34,1450,1,52.456315789473685,1.730526315789474,37,High
15482,3537.6,1512,7,69.36470588235294,3.412745098039216,22,High
15483,592.56,614,6,3.203027027027027,1.5503783783783784,21,Medium
15484,1061.69,924,2,20.03188679245283,2.1320754716981134,176,Medium
15485,3186.01,1263,5,43.054189189189195,4.430405405405406,9,High
15486,102.0,40,1,102.0,2.55,163,Low
15487,231.32,144,1,16.52285714285714,2.462142857142857,315,Low
15488,340.6,178,4,37.84444444444445,2.1533333333333333,92,Low
15489,1285.3300000000002,656,5,20.083281250000002,3.6128125,36,High
15490,210.85,82,1,8.434,3.2560000000000002,66,Low
15493,2168.27,655,4,6.712910216718266,4.2259752321981425,25,High
15494,2422.02,1913,3,9.845609756097561,2.077479674796748,114,High
15495,246.5,194,1,12.325,1.9675,15,Low
15496,146.14,98,1,6.642727272727272,2.640454545454545,267,Low
15497,7395.19,2313,7,69.7659433962264,3.775,18,High
15498,12633.18,6493,19,27.643719912472648,2.96562363238512,2,High
15499,158.65,59,1,3.8695121951219513,2.8646341463414635,359,Low
15501,399.95,205,2,5.796376811594203,3.1940579710144927,40,Low
15502,3548.34,1613,5,24.471310344827586,4.164344827586207,4,High
15503,116.26,60,1,2.279607843137255,2.0354901960784315,362,Low
15504,349.87,108,3,6.860196078431373,3.503333333333334,156,Low
15506,1058.25,795,3,9.448660714285714,2.0399107142857145,17,Medium
15509,152.41,58,1,5.861923076923077,4.276538461538461,16,Low
15512,210.58,167,2,8.423200000000001,3.2004,26,Low
15513,12992.33,5122,18,51.150905511811025,6.049566929133858,1,High
15514,2368.34,1989,7,15.684370860927153,1.9301986754966887,15,High
15515,171.81,131,1,24.544285714285714,2.8742857142857146,23,Low
15518,2268.44,1547,7,9.531260504201681,2.6606302521008405,15,High
15519,344.61,116,2,9.313783783783784,2.951081081081081,19,Low
15521,4098.04,2671,8,18.79834862385321,3.281376146788991,36,High
15523,16847.18,15501,15,83.40188118811881,2.4275247524752475,24,High
15524,151.4,24,1,18.925,10.275,242,Low
15525,430.78000000000003,253,2,5.983055555555556,2.604027777777778,9,Medium
15527,3126.36,1220,15,18.720718562874254,3.9908383233532936,30,High
15529,1116.72,992,2,8.092173913043478,1.8794202898550725,2,Medium
15530,311.37,390,1,8.896285714285714,1.8905714285714286,148,Low
15532,2174.12,822,6,5.940218579234973,3.5838524590163936,12,High
15534,162.25,63,1,20.28125,3.7375,361,Low
15535,541.47,179,2,9.335689655172414,4.3324137931034485,40,Medium
15536,259.09,242,1,16.193125,1.486875,45,Low
15538,3358.4,1016,6,239.8857142857143,7.457142857142856,173,High
15540,247.38,244,1,15.46125,1.403125,11,Low
15542,855.71,418,3,3.7863274336283186,2.700044247787611,148,Medium
15543,114.4,81,1,4.085714285714286,2.1525000000000003,95,Low
15544,4615.72,3910,12,15.488993288590605,1.561979865771812,8,High
15545,135.32999999999998,75,1,4.365483870967742,2.9829032258064516,7,Low
15546,1079.1000000000001,198,2,89.92500000000001,5.45,242,Medium
15547,5146.45,3279,12,8.079199372056515,2.8504552590266874,12,High
15548,158.09,64,1,6.8734782608695655,3.245217391304348,231,Low
15549,652.7,242,5,13.887234042553192,3.9217021276595743,57,Medium
15550,1635.42,844,8,9.398965517241379,2.7277586206896554,14,High
15551,1243.75,578,6,10.910087719298245,2.950701754385965,30,Medium
15552,162.4,106,1,12.492307692307692,2.776923076923077,259,Low
15555,7267.83,4579,22,9.402108667529108,2.3401423027166883,1,High
15558,202.68,73,1,8.812173913043479,4.565652173913043,275,Low
15559,1109.4,526,1,17.893548387096775,3.7193548387096773,204,Medium
15560,153.52,72,2,15.352,2.644,33,Low
15561,1133.8,1067,4,17.443076923076923,2.627076923076923,19,Medium
15562,536.88,521,2,16.7775,2.1446875,60,Medium
15563,1459.02,1504,3,10.132083333333334,1.9163888888888887,150,High
15564,70.74000000000001,42,2,17.685000000000002,2.2175000000000002,99,Low
15566,227.87,153,2,18.989166666666666,2.1441666666666666,28,Low
15569,2207.74,1068,5,20.254495412844033,2.499357798165138,26,High
15570,5105.32,2181,14,11.220483516483515,3.7964615384615388,5,High
15571,3241.92,2147,10,5.970386740331492,2.5063720073664824,22,High
15572,1431.78,876,3,10.929618320610686,3.363435114503817,16,High
15573,597.23,415,3,5.238859649122807,2.7554385964912282,254,Medium
15574,774.84,577,3,4.234098360655738,2.1827322404371583,8,Medium
15575,30.1,6,1,10.033333333333333,5.183333333333334,255,Low
15577,137.15,31,2,6.8575,4.15,359,Low
15579,923.03,596,3,8.168407079646018,3.0823893805309734,19,Medium
15580,1375.39,955,8,6.112844444444445,2.4452,12,High
15581,4076.9700000000003,2849,26,7.293327370304115,2.471431127012522,2,High
15583,95.96,56,1,2.4605128205128204,1.8784615384615386,12,Low
15584,547.34,170,2,5.585102040816327,3.3201020408163266,35,Medium
15586,1139.1000000000001,1338,3,29.976315789473688,1.58,228,Medium
15587,608.4,216,3,121.67999999999999,2.874,28,Medium
15588,579.6,96,1,144.9,6.0375,313,Medium
15590,1496.6,832,5,17.20229885057471,2.528275862068966,18,High
15591,217.9,58,3,31.12857142857143,4.564285714285715,218,Low
15595,357.59999999999997,144,1,89.39999999999999,2.2,123,Low
15596,1723.45,815,5,17.40858585858586,3.9327272727272726,1,High
15597,238.8,114,1,15.92,3.2333333333333334,211,Low
15598,307.34,244,1,13.969999999999999,1.955909090909091,63,Low
15599,488.32,380,1,15.752258064516129,2.043225806451613,81,Medium
15600,1199.31,657,4,16.89169014084507,3.5646478873239436,64,Medium
15601,8183.56,6078,17,17.713333333333335,2.3094805194805197,8,High
15602,1932.64,1212,8,23.56878048780488,2.6351219512195123,4,High
15603,40.0,32,1,20.0,1.25,284,Low
15605,738.57,271,5,16.785681818181818,5.000454545454546,9,Medium
15606,2310.83,723,8,33.98279411764706,4.101911764705882,26,High
15607,1604.21,1268,8,16.710520833333334,2.4934375,179,High
15608,692.3,548,1,15.384444444444444,2.0817777777777775,51,Medium
15611,1405.83,243,13,27.565294117647056,6.411568627450981,19,High
15613,433.71999999999997,700,1,16.063703703703702,1.7103703703703703,246,Medium
15614,3147.36,1632,4,38.8562962962963,3.404197530864198,73,High
15615,10974.23,6582,24,22.958640167364017,2.507949790794979,26,High
15616,317.11,137,1,24.393076923076926,7.006923076923077,74,Low
15617,828.5500000000001,485,3,19.727380952380955,3.2083333333333335,32,Medium
15620,389.18,334,1,13.42,2.5624137931034485,45,Low
15622,4143.05,2417,8,17.191078838174274,3.268215767634855,63,High
15623,2136.02,962,7,24.000224719101123,3.7831460674157302,29,High
15625,1702.1399999999999,1832,5,15.907850467289718,1.3097196261682242,12,High
15626,391.72,372,1,12.636129032258065,1.6280645161290321,57,Low
15627,566.9,344,2,23.620833333333334,1.6354166666666667,93,Medium
15628,2782.02,1925,9,17.06760736196319,2.622944785276074,2,High
15629,2240.9,1518,4,29.102597402597404,2.879220779220779,86,High
15630,295.05,187,1,14.752500000000001,2.25,280,Low
15631,596.67,525,1,15.299230769230768,2.244102564102564,278,Medium
15633,4335.96,2048,13,24.636136363636364,3.376590909090909,145,High
15634,311.1,128,1,16.373684210526317,3.5842105263157897,19,Low
15635,100.35,5,1,50.175,18.85,31,Low
15636,719.82,276,2,22.494375,3.9734375,73,Medium
15637,574.23,523,4,22.08576923076923,3.094615384615385,49,Medium
15638,2265.2,1134,6,90.60799999999999,3.3760000000000003,14,High
15639,639.76,526,2,14.54,2.3236363636363637,87,Medium
15640,11411.92,5748,15,40.90293906810036,2.923942652329749,8,High
15641,3458.35,2860,8,18.012239583333333,2.0407291666666665,32,High
15642,105.78,270,1,17.63,0.4166666666666667,365,Low
15645,443.16,140,2,27.6975,4.59875,50,Medium
15646,526.97,657,3,10.5394,1.5918,8,Medium
15647,169.0,124,1,15.363636363636363,1.6909090909090911,51,Low
15649,1354.35,293,3,135.435,6.07,3,High
15650,553.88,210,2,15.385555555555555,4.862777777777778,157,Medium
15651,612.76,392,2,21.884285714285713,1.9707142857142856,56,Medium
15652,1068.2,449,4,13.187654320987654,4.266913580246913,23,Medium
15658,1399.3700000000001,449,4,20.578970588235297,4.939852941176471,8,High
15659,226.04,50,2,22.604,5.863,22,Low
15660,1212.13,843,7,17.07225352112676,2.262394366197183,1,Medium
15661,906.15,543,6,23.234615384615385,2.9253846153846155,15,Medium
15662,283.73,145,2,23.644166666666667,3.783333333333333,297,Low
15664,867.6,373,3,16.369811320754717,2.5267924528301884,85,Medium
15665,1764.86,1123,3,10.320818713450292,2.2235087719298248,47,High
15666,632.94,469,2,9.446865671641792,2.0407462686567164,108,Medium
15670,152.15,41,1,21.735714285714288,5.235714285714286,192,Low
15672,45.300000000000004,10,1,15.100000000000001,6.883333333333333,361,Low
15673,3478.09,1823,5,26.754538461538463,2.675,87,High
15674,4501.63,2373,8,18.9942194092827,3.47379746835443,53,High
15675,218.35,97,1,15.596428571428572,3.7142857142857144,40,Low
15677,648.4,356,2,16.625641025641023,3.4730769230769227,57,Medium
15678,1473.24,838,2,18.4155,2.993,31,High
15680,3173.9,2122,8,16.88244680851064,3.0808510638297877,2,High
15681,1563.54,576,9,44.67257142857143,4.2451428571428576,15,High
15682,318.24,222,2,12.7296,2.1412,235,Low
15683,330.79,201,1,20.674375,2.57125,109,Low
15684,173.95,77,3,15.813636363636363,4.913636363636363,183,Low
15685,55.980000000000004,36,1,3.2929411764705883,1.7629411764705885,86,Low
15686,90.0,72,1,90.0,1.25,56,Low
15688,190.57,95,1,7.058148148148148,2.3840740740740745,54,Low
15689,266.93,123,1,17.795333333333335,3.6060000000000003,253,Low
15691,434.5,140,3,36.208333333333336,3.6333333333333333,30,Medium
15693,37.5,30,1,37.5,1.25,295,Low
15694,4331.41,981,12,56.25207792207792,4.517012987012987,1,High
15695,721.0600000000001,272,2,19.48810810810811,4.533513513513514,233,Medium
15696,1170.1100000000001,371,5,22.07754716981132,6.034528301886792,59,Medium
15697,246.75,127,1,17.625,3.4464285714285716,325,Low
15698,46.2,60,1,23.1,0.95,260,Low
15702,140.39,103,2,4.679666666666666,3.416,112,Low
15704,1441.04,681,2,16.56367816091954,3.1104597701149426,138,High
15708,969.19,369,3,9.595940594059407,4.505643564356435,5,Medium
15709,194.6,48,1,9.266666666666666,5.248095238095238,225,Low
15710,898.87,641,1,8.171545454545454,2.4634545454545456,53,Medium
15711,420.25,199,2,16.81,3.378,192,Medium
15712,2400.05,791,7,21.239380530973452,4.016371681415929,15,High
15713,654.09,360,3,15.57357142857143,4.261666666666667,2,Medium
15714,453.93,175,3,32.42357142857143,2.492142857142857,89,Medium
15715,658.02,246,5,17.316315789473684,4.088421052631579,191,Medium
15716,1913.55,1070,8,9.289077669902913,2.8907281553398056,5,High
15717,456.70000000000005,154,4,26.864705882352943,3.7676470588235293,57,Medium
15718,293.79,95,1,16.32166666666667,5.051111111111111,176,Low
15719,5165.9,2638,18,6.157210965435041,2.6695470798569727,17,High
15720,140.49,46,1,5.6196,4.1844,186,Low
15722,3022.79,1256,6,27.232342342342342,3.9231531531531534,81,High
15723,740.0,354,3,8.705882352941176,2.838117647058824,47,Medium
15724,92.6,44,1,15.433333333333332,2.6,36,Low
15726,321.91,123,1,13.99608695652174,4.838260869565217,26,Low
15727,4212.65,2845,8,10.970442708333332,3.843541666666667,23,High
15728,544.6,132,2,45.38333333333333,4.133333333333334,15,Medium
15729,107.55000000000001,19,2,17.925,5.7,36,Low
15730,605.7,372,2,14.773170731707317,3.2148780487804878,17,Medium
15731,125.3,122,1,15.6625,1.1125,189,Low
15732,1387.95,1146,9,15.421666666666667,2.2365555555555554,8,High
15734,923.85,170,2,54.34411764705882,21.65294117647059,72,Medium
15735,327.68,206,1,17.246315789473684,3.2263157894736842,57,Low
15736,1767.1200000000001,1208,2,17.671200000000002,3.2782999999999998,71,High
15738,8560.55,6303,26,26.503250773993805,1.9627244582043344,8,High
15741,208.62,70,2,17.385,4.036666666666666,94,Low
15742,156.87,51,1,3.82609756097561,3.540731707317073,255,Low
15747,1553.17,878,6,12.326746031746032,2.3387301587301588,11,High
15748,465.45,211,2,29.090625,3.471875,85,Medium
15750,4330.461,2806,12,12.164216292134832,2.915901685393258,2,High
15751,1380.44,443,11,10.618769230769232,4.787923076923077,96,High
15752,1557.96,985,3,7.989538461538462,2.1752307692307693,8,High
15754,2579.04,1563,6,25.039223300970875,3.8541747572815535,129,High
15755,3628.87,2607,11,15.777695652173913,2.4896521739130435,15,High
15757,2225.94,1266,4,15.040135135135136,3.970878378378378,22,High
15759,577.89,463,4,57.789,4.407,147,Medium
15760,13916.34,2,2,6958.17,6958.17,266,High
15761,143.05,31,1,28.610000000000003,7.290000000000001,78,Low
15764,1223.1100000000001,895,2,17.726231884057974,2.6098550724637684,70,Medium
15765,370.63,335,1,14.8252,2.6956,302,Low
15766,516.0,164,2,34.4,3.4566666666666666,92,Medium
15768,14687.06,3971,31,12.436121930567316,5.133742591024555,112,High
15769,32451.6,19432,21,345.22978723404253,1.7265957446808509,7,High
15770,321.45,67,1,17.858333333333334,6.027777777777778,248,Low
15771,1006.54,512,3,35.94785714285714,3.3353571428571427,240,Medium
15772,280.88,110,1,17.555,4.52,54,Low
15773,138.84,99,1,3.7524324324324327,2.0910810810810814,45,Low
15774,1017.5400000000001,378,5,11.971058823529413,4.869058823529412,54,Medium
15775,45.599999999999994,192,1,22.799999999999997,0.28500000000000003,267,Low
15777,715.5,221,3,39.75,5.276111111111111,32,Medium
15778,307.95000000000005,101,1,18.114705882352943,4.626470588235295,67,Low
15779,124.08000000000001,20,2,15.510000000000002,8.355,99,Low
15782,1399.36,980,1,77.74222222222221,1.8605555555555557,66,High
15784,848.33,381,2,19.72860465116279,3.9939534883720924,103,Medium
15785,3640.96,2867,11,25.64056338028169,2.352605633802817,15,High
15786,3582.62,2617,2,18.003115577889446,3.309045226130653,53,High
15788,221.83,115,1,15.845,4.875714285714286,144,Low
15789,1610.71,2061,5,14.254070796460176,2.022566371681416,67,High
15791,1995.65,1239,3,21.691847826086956,2.1833695652173915,165,High
15792,933.84,606,2,16.383157894736843,2.437017543859649,35,Medium
15793,1433.96,1132,5,79.66444444444444,2.2150000000000003,14,High
15794,777.0,288,2,51.8,3.3766666666666665,372,Medium
15795,1369.8600000000001,830,7,15.39168539325843,2.653258426966292,66,High
15796,2463.02,873,9,15.298260869565217,4.2622981366459625,10,High
15797,613.6800000000001,408,2,153.42000000000002,1.5525,217,Medium
15798,1535.37,915,3,18.49843373493976,2.4274698795180725,128,High
15799,537.2,386,1,9.592857142857143,2.2248214285714285,54,Medium
15800,530.18,243,5,4.6102608695652165,2.5830434782608696,89,Medium
15803,1513.84,740,3,35.20558139534884,3.050697674418605,81,High
15805,4660.75,2838,13,20.264130434782608,2.689608695652174,21,High
15807,913.62,1102,2,22.8405,2.6305,44,Medium
15808,14482.03,5775,18,22.914604430379747,3.298465189873418,5,High
15809,758.6700000000001,399,2,32.985652173913046,15.678695652173914,95,Medium
15810,1607.06,792,4,20.87090909090909,2.504805194805195,22,High
15811,1557.38,805,2,9.983205128205128,3.143205128205128,1,High
15812,3400.33,2528,7,40.48011904761905,2.522261904761905,71,High
15814,689.11,457,2,26.50423076923077,2.9796153846153848,29,Medium
15816,144.15,54,2,13.104545454545455,3.6954545454545453,178,Low
15817,2766.4,1596,3,18.2,2.9944736842105266,56,High
15818,340.5,284,1,30.954545454545453,1.8336363636363637,224,Low
15819,2029.3400000000001,1571,6,14.812700729927009,1.8237226277372263,67,High
15822,954.59,575,4,29.8309375,2.3284375,129,Medium
15823,3882.17,1774,3,25.04625806451613,3.644903225806452,8,High
15824,890.94,478,2,34.26692307692308,2.5896153846153847,89,Medium
15826,943.97,861,1,18.509215686274512,2.587647058823529,204,Medium
15827,1957.98,942,16,16.87913793103448,5.165258620689655,8,High
15828,1108.82,367,1,14.984054054054052,4.543783783783784,11,Medium
15833,80.4,24,1,16.080000000000002,3.87,373,Low
15834,1539.24,854,3,14.659428571428572,3.3860952380952383,12,High
15837,385.03000000000003,216,1,13.75107142857143,3.389642857142857,121,Low
15838,40519.92,46296,16,964.76,1.4942857142857142,3,High
15841,1518.35,1449,5,33.74111111111111,2.164222222222222,22,High
15842,548.8000000000001,296,2,21.952,3.4092000000000002,29,Medium
15845,714.51,202,3,19.8475,5.085555555555556,172,Medium
15846,107.01,79,1,3.6900000000000004,1.8168965517241378,21,Low
15847,433.3,194,3,16.665384615384617,3.793846153846154,64,Medium
15848,137.99,45,1,4.058529411764706,3.31735294117647,257,Low
15850,771.87,1036,4,3.5406880733944956,2.196605504587156,12,Medium
15851,109.73,67,1,13.71625,1.9925000000000002,162,Low
15852,96.55,12,1,8.777272727272727,7.618181818181818,162,Low
15854,2609.16,765,9,22.11152542372881,3.841949152542373,12,High
15855,340.48,242,1,22.698666666666668,2.0573333333333332,112,Low
15856,17703.63,9359,26,35.12625,2.1469047619047616,1,High
15857,273.48,276,1,27.348000000000003,1.777,66,Low
15858,2508.77,1751,9,8.621202749140894,2.8934364261168386,3,High
15859,438.46,174,1,19.93,4.9381818181818184,68,Medium
15860,1498.8,894,10,6.843835616438356,3.180821917808219,4,High
15861,1222.28,1309,4,4.928548387096774,1.5635483870967741,92,Medium
15862,2033.64,1059,10,4.90033734939759,2.8195903614457833,9,High
15863,286.26,143,3,4.851864406779661,2.949830508474576,253,Low
15864,244.44,294,1,81.48,1.2366666666666666,17,Low
